"Número d'expedient","Codi districte","Nom districte","NK barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripció dia setmana","Dia de setmana","Descripció tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Hora de dia","Descripció torn","Descripció causa vianant","Número de morts","Número de lesionats lleus","Número de lesionats greus","Número de víctimes","Número de vehicles implicats","Coordenada UTM (Y)","Coordenada UTM (X)"
2012S005688,10,"Sant Martí",101-10-64,"el Camp de l'Arpa del Clot",209900,Meridiana,"0203 0205",Dissabte,6,Laboral,2012,8,Agost,4,16,Tarda,Desconegut,0,1,0,1,2,"4585178,54","432022,72"
2012S005343,10,"Sant Martí",101-10-64,"el Camp de l'Arpa del Clot",226400,"Las Navas de Tolosa","0337 0337",Diumenge,7,Laboral,2012,7,Juliol,22,21,Tarda,Desconegut,0,1,0,1,2,"4585352,36","431860,84"
2012S002291,10,"Sant Martí",101-10-64,"el Camp de l'Arpa del Clot",161407,Indústria,"0288 0288",Dijous,4,Laboral,2012,3,Març,29,15,Tarda,Desconegut,0,1,0,1,2,"4585102,28","431556,72"
2012S005379,10,"Sant Martí",101-10-64,"el Camp de l'Arpa del Clot",297001,"Sant Antoni Maria Claret","0356 0356",Dimarts,2,Laboral,2012,7,Juliol,24,10,Matí,"Creuar per fora pas de vianants",0,2,0,2,1,"4585266,01","431552,73"
2012S004837,10,"Sant Martí",101-10-64,"el Camp de l'Arpa del Clot",297001,"Sant Antoni Maria Claret","0270 0270",Dimarts,2,Laboral,2012,7,Juliol,3,14,Tarda,Desconegut,0,2,0,2,1,"4584898,92","431180,43"
2012S008982,10,"Sant Martí",101-10-64,"el Camp de l'Arpa del Clot",161407,Indústria,"0244 0244",Dimecres,3,Laboral,2012,12,Desembre,19,15,Tarda,Desconegut,0,1,0,1,2,"4584879,97","431339,02"
2012S007170,10,"Sant Martí",101-10-64,"el Camp de l'Arpa del Clot",105304,"Dos de Maig","0278 0278",Divendres,5,Laboral,2012,10,Octubre,12,13,Matí,Desconegut,0,1,0,1,2,"4584568,58","431355,88"
2012S004609,10,"Sant Martí",101-10-64,"el Camp de l'Arpa del Clot",350308,València,"0607 0607",Dilluns,1,Laboral,2012,6,Juny,25,15,Tarda,Desconegut,0,1,0,1,2,"4584562,33","431951,31"
2012S003244,10,"Sant Martí",101-10-64,"el Camp de l'Arpa del Clot",217104,Muntanya,"0125 0125",Dilluns,1,Laboral,2012,5,Maig,7,08,Matí,Desconegut,0,1,0,1,2,"4584920,14","431678,80"
2012S006426,10,"Sant Martí",102-10-72,"Sant Martí de Provençals",30409,"Bac de Roda","0161 0161",Dimecres,3,Laboral,2012,9,Setembre,12,15,Tarda,Desconegut,0,1,0,1,2,"4584836,69","432925,19"
2012S001276,10,"Sant Martí",102-10-72,"Sant Martí de Provençals",60807,Cantàbria,"0045 0045",Dimarts,2,Laboral,2012,2,Febrer,21,14,Tarda,Desconegut,0,0,0,0,2,"4585810,19","433086,89"
2012S002900,10,"Sant Martí",102-10-72,"Sant Martí de Provençals",158504,Huelva,"0059 0061",Dilluns,1,Laboral,2012,4,Abril,23,18,Tarda,Desconegut,0,1,0,1,1,"4585405,68","432812,60"
2012S006766,10,"Sant Martí",101-10-65,"el Clot",161101,Independència,0265B0265B,Dijous,4,Laboral,2012,9,Setembre,27,09,Matí,Desconegut,0,1,0,1,2,"4584225,39","431840,48"
2012S006061,10,"Sant Martí",102-10-72,"Sant Martí de Provençals",60807,Cantàbria,"0029 0029",Diumenge,7,Laboral,2012,8,Agost,26,05,Nit,Desconegut,0,1,0,1,2,"4585658,44","433237,19"
2012S007925,10,"Sant Martí",102-10-72,"Sant Martí de Provençals",322608,"Selva de Mar","0169 0177",Dilluns,1,Laboral,2012,11,Novembre,12,12,Matí,Desconegut,0,1,0,1,2,"4585113,11","433217,37"
2012S007542,10,"Sant Martí",102-10-72,"Sant Martí de Provençals",15201,Andrade,"0084 0086",Dissabte,6,Laboral,2012,10,Octubre,27,13,Matí,Desconegut,0,1,0,1,2,"4584954,77","432957,88"
2012S007418,10,"Sant Martí",101-10-65,"el Clot",180401,"Lope de Vega",0303X0303X,Dimarts,2,Laboral,2012,10,Octubre,23,05,Nit,Desconegut,0,1,0,1,2,"4584869,56","432512,40"
2012S006122,10,"Sant Martí",101-10-65,"el Clot",169409,"Corts Catalanes","0859 0859",Dimecres,3,Laboral,2012,8,Agost,29,13,Matí,Desconegut,0,2,0,2,3,"4584272,87","432421,62"
2012S004162,10,"Sant Martí",101-10-65,"el Clot",153205,Guipúscoa,"0009 0009",Diumenge,7,Laboral,2012,6,Juny,10,13,Matí,Desconegut,0,1,0,1,2,"4584964,09","432538,54"
2012S001049,10,"Sant Martí",101-10-64,"el Camp de l'Arpa del Clot",209900,Meridiana,"0155 0155",Diumenge,7,Laboral,2012,2,Febrer,12,18,Tarda,Desconegut,0,1,0,1,2,"4584826,11","432008,40"
2012S007605,10,"Sant Martí",101-10-65,"el Clot",169409,"Corts Catalanes","0919 0921",Dimarts,2,Laboral,2012,10,Octubre,30,17,Tarda,Desconegut,0,0,0,0,1,"4584534,85","432648,49"
2012S006754,10,"Sant Martí",102-10-73,"la Verneda i la Pau",153205,Guipúscoa,0166X0166X,Dijous,4,Laboral,2012,9,Setembre,27,00,Nit,Desconegut,0,6,0,6,2,"4586080,67","433741,27"
2012S000615,10,"Sant Martí",102-10-73,"la Verneda i la Pau",169409,"Corts Catalanes","1173 1175",Dijous,4,Laboral,2012,1,Gener,26,16,Tarda,Desconegut,0,1,0,1,1,"4585858,94","434009,17"
2012S002086,10,"Sant Martí",102-10-73,"la Verneda i la Pau",266405,Prim,"0196 0196",Dimecres,3,Laboral,2012,3,Març,21,15,Tarda,Desconegut,0,1,0,1,2,"4585972,92","433564,51"
2012S005433,10,"Sant Martí",102-10-72,"Sant Martí de Provençals",3406,Agricultura,"0260 0260",Dimecres,3,Laboral,2012,7,Juliol,25,18,Tarda,Desconegut,0,2,1,3,2,"4585552,39","433208,92"
2012S000711,10,"Sant Martí",102-10-73,"la Verneda i la Pau",343200,Trajana,"0042 0042",Dimarts,2,Laboral,2012,1,Gener,31,15,Tarda,Desconegut,0,1,0,1,2,"4586661,86","433373,82"
2012S001316,10,"Sant Martí",103-10-70,"el Besòs i el Maresme",266405,Prim,"0037 0039",Dijous,4,Laboral,2012,2,Febrer,23,10,Matí,Desconegut,0,1,0,1,1,"4584918,51","434506,57"
2012S007348,10,"Sant Martí",103-10-70,"el Besòs i el Maresme",195409,Maresme,"0044 0044",Dissabte,6,Laboral,2012,10,Octubre,20,08,Matí,Desconegut,0,0,0,0,3,"4584885,26","434411,51"
2012S002982,10,"Sant Martí",103-10-70,"el Besòs i el Maresme",270107,Puigcerdà,"0153 0153",Dijous,4,Laboral,2012,4,Abril,26,18,Tarda,Desconegut,0,1,0,1,2,"4585258,91","433828,13"
2012S001141,10,"Sant Martí",104-10-68,"el Poblenou",367504,"Doctor Trueta","0121 0121",Dijous,4,Laboral,2012,2,Febrer,16,10,Matí,Desconegut,0,1,0,1,2,"4582913,99","432984,34"
2012S003823,10,"Sant Martí",103-10-71,"Provençals del Poblenou",115603,Espronceda,"0194 0194",Dilluns,1,Laboral,2012,5,Maig,28,11,Matí,Desconegut,0,1,0,1,2,"4584622,85","432983,65"
2012S008042,10,"Sant Martí",103-10-71,"Provençals del Poblenou",115603,Espronceda,"0194 0194",Divendres,5,Laboral,2012,11,Novembre,16,08,Matí,Desconegut,0,1,0,1,2,"4584622,85","432983,65"
2012S004196,10,"Sant Martí",103-10-71,"Provençals del Poblenou",701414,C-31,020740000,Dilluns,1,Laboral,2012,6,Juny,11,17,Tarda,"Desobeir el senyal del semàfor",0,1,0,1,1,"4584975,51","433201,57"
2012S005258,10,"Sant Martí",103-10-71,"Provençals del Poblenou",701414,C-31,020750000,Dijous,4,Laboral,2012,7,Juliol,19,08,Matí,Desconegut,0,1,0,1,2,"4585044,97","433272,71"
2012S000305,10,"Sant Martí",103-10-71,"Provençals del Poblenou",701414,C-31,020750000,Dissabte,6,Laboral,2012,1,Gener,14,17,Tarda,Desconegut,0,2,0,2,2,"4585044,97","433272,71"
2012S007040,10,"Sant Martí",103-10-71,"Provençals del Poblenou",244800,Paraguai,"0042 0042",Diumenge,7,Laboral,2012,10,Octubre,7,22,Nit,Desconegut,0,1,0,1,2,"4585416,41","433856,63"
2012S009147,10,"Sant Martí",103-10-71,"Provençals del Poblenou",701414,C-31,020710000,Dimarts,2,Laboral,2012,12,Desembre,25,15,Tarda,Desconegut,0,1,0,1,2,"4584767,14","432988,19"
2012S000526,10,"Sant Martí",103-10-71,"Provençals del Poblenou",42306,Bilbao,"0170 0174",Dimarts,2,Laboral,2012,1,Gener,24,08,Matí,Desconegut,0,1,0,1,1,"4584480,62","432748,61"
2012S004005,10,"Sant Martí",103-10-71,"Provençals del Poblenou",30409,"Bac de Roda","0170 0170",Dilluns,1,Laboral,2012,6,Juny,4,21,Tarda,Desconegut,0,1,0,1,2,"4584753,06","433051,30"
2012S003422,10,"Sant Martí",103-10-71,"Provençals del Poblenou",169409,"Corts Catalanes","0944 0946",Diumenge,7,Laboral,2012,5,Maig,13,07,Matí,Desconegut,1,0,0,1,1,"4584499,72","432762,21"
2012S006428,10,"Sant Martí",103-10-71,"Provençals del Poblenou",94300,"Cristóbal de Moura",0002X0002X,Dimecres,3,Laboral,2012,9,Setembre,12,16,Tarda,Desconegut,0,1,0,1,2,"4584288,82","433271,06"
2012S001111,10,"Sant Martí",103-10-71,"Provençals del Poblenou",701414,C-31,020800000,Dimarts,2,Laboral,2012,2,Febrer,14,21,Tarda,Desconegut,0,1,0,1,3,"4585396,55","433630,16"
2012S003839,10,"Sant Martí",103-10-71,"Provençals del Poblenou",322608,"Selva de Mar","0142 0142",Dimarts,2,Laboral,2012,5,Maig,29,10,Matí,Desconegut,0,1,0,1,2,"4585000,05","433372,20"
2012S006197,10,"Sant Martí",104-10-69,"Diagonal Mar i el Front Marítim del Poblenou",30409,"Bac de Roda",0098X0098X,Diumenge,7,Laboral,2012,9,Setembre,2,07,Matí,Desconegut,0,1,0,1,2,"4584310,62","433477,86"
2012S006578,10,"Sant Martí",104-10-68,"el Poblenou",115603,Espronceda,"0080 0080",Dimecres,3,Laboral,2012,9,Setembre,19,16,Tarda,Desconegut,0,1,0,1,3,"4583992,88","433599,59"
2012S007993,10,"Sant Martí",104-10-68,"el Poblenou",249304,"Pere IV","0209 0211",Dimecres,3,Laboral,2012,11,Novembre,14,08,Matí,Desconegut,0,1,0,1,2,"4584070,11","433106,72"
2012S001485,10,"Sant Martí",104-10-68,"el Poblenou",17579,"Antic de València","0009 0009",Dimecres,3,Laboral,2012,2,Febrer,29,12,Matí,Desconegut,0,1,0,1,1,"4583823,86","433082,14"
2012S005189,10,"Sant Martí",104-10-68,"el Poblenou",332000,Taulat,"0129 0129",Dilluns,1,Laboral,2012,7,Juliol,16,11,Matí,Desconegut,0,1,0,1,2,"4583475,41","433663,41"
2012S004671,10,"Sant Martí",104-10-68,"el Poblenou",332000,Taulat,"0139 0143",Dimecres,3,Laboral,2012,6,Juny,27,19,Tarda,Desconegut,0,1,0,1,2,"4583509,29","433676,23"
2012S001573,10,"Sant Martí",104-10-68,"el Poblenou",701266,"Litoral (Llobregat)",000720000,Dissabte,6,Laboral,2012,3,Març,3,03,Nit,Desconegut,0,1,0,1,1,"4583230,39","433832,68"
2012S000367,10,"Sant Martí",104-10-68,"el Poblenou",701266,"Litoral (Llobregat)",0023E0000,Dimarts,2,Laboral,2012,1,Gener,17,19,Tarda,Desconegut,0,2,0,2,1,"4582953,15","433622,53"
2012S002260,10,"Sant Martí",104-10-68,"el Poblenou",144601,Diagonal,"0143 0147",Dimecres,3,Laboral,2012,3,Març,28,13,Matí,Desconegut,0,1,0,1,1,"4584121,85","432972,70"
2012S009012,10,"Sant Martí",105-10-66,"el Parc i la Llacuna del Poblenou",50803,"Buenaventura Muñoz","0043 0043",Dijous,4,Laboral,2012,12,Desembre,20,11,Matí,Desconegut,0,1,0,1,2,"4582697,30","431981,44"
2012S005032,10,"Sant Martí",105-10-66,"el Parc i la Llacuna del Poblenou",11200,Almogàvers,"0116 0116",Dimarts,2,Laboral,2012,7,Juliol,10,13,Matí,Desconegut,0,2,0,2,3,"4583163,24","432318,76"
2012S000863,10,"Sant Martí",105-10-66,"el Parc i la Llacuna del Poblenou",271100,Pujades,"0029 0029",Dilluns,1,Laboral,2012,2,Febrer,6,09,Matí,Desconegut,0,1,0,1,2,"4582488,85","431937,36"
2012S008590,10,"Sant Martí",105-10-66,"el Parc i la Llacuna del Poblenou",171400,"Joan d'Àustria","0120 0124",Dimecres,3,Laboral,2012,12,Desembre,5,15,Tarda,Desconegut,0,1,0,1,2,"4583047,35","432095,93"
2012S004063,10,"Sant Martí",105-10-66,"el Parc i la Llacuna del Poblenou",330107,Tànger,"0037 0037",Dimecres,3,Laboral,2012,6,Juny,6,19,Tarda,"Creuar per fora pas de vianants",0,1,0,1,1,"4583518,10","432268,01"
2012S007883,10,"Sant Martí",105-10-66,"el Parc i la Llacuna del Poblenou",330107,Tànger,"0065 0067",Dissabte,6,Laboral,2012,11,Novembre,10,04,Nit,Desconegut,0,0,0,0,3,"4583633,64","432388,01"
2012S007410,10,"Sant Martí",105-10-66,"el Parc i la Llacuna del Poblenou",369204,Zamora,"0067 0067",Dilluns,1,Laboral,2012,10,Octubre,22,19,Tarda,Desconegut,0,1,0,1,2,"4582859,32","432424,95"
2012S004218,10,"Sant Martí",105-10-66,"el Parc i la Llacuna del Poblenou",76807,Sardenya,"0084 0084",Dimarts,2,Laboral,2012,6,Juny,12,10,Matí,Desconegut,0,2,0,2,2,"4582613,54","432143,03"
2012S005078,10,"Sant Martí",105-10-66,"el Parc i la Llacuna del Poblenou",197302,Marina,"0097 0097",Dimecres,3,Laboral,2012,7,Juliol,11,16,Tarda,Desconegut,0,2,0,2,2,"4582798,95","432079,10"
2012S004060,10,"Sant Martí",104-10-69,"Diagonal Mar i el Front Marítim del Poblenou",700654,Litoral,"0081 0081",Dimecres,3,Laboral,2012,6,Juny,6,18,Tarda,Desconegut,0,1,0,1,2,"4583745,41","434324,02"
2012S001313,10,"Sant Martí",104-10-69,"Diagonal Mar i el Front Marítim del Poblenou",701266,"Litoral (Llobregat)",000630000,Dijous,4,Laboral,2012,2,Febrer,23,08,Matí,Desconegut,0,1,0,1,2,"4583916,12","434422,19"
2012S006033,10,"Sant Martí",105-10-66,"el Parc i la Llacuna del Poblenou",144601,Diagonal,"0203 0203",Divendres,5,Laboral,2012,8,Agost,24,12,Matí,Desconegut,0,1,0,1,2,"4583915,98","432332,60"
2012S003239,10,"Sant Martí",104-10-69,"Diagonal Mar i el Front Marítim del Poblenou",322608,"Selva de Mar","0001 0001",Diumenge,7,Laboral,2012,5,Maig,6,22,Nit,Desconegut,0,1,0,1,2,"4583955,25","434346,33"
2012S009089,1,"Ciutat Vella",11-1-1,"el Raval",277809,"Reina Amàlia",0033A0033A,Diumenge,7,Laboral,2012,12,Desembre,23,03,Nit,Altres,0,1,0,1,1,"4580912,74","430392,00"
2012S003690,1,"Ciutat Vella",11-1-1,"el Raval",198804,Paral·lel,"0042 0042",Dimecres,3,Laboral,2012,5,Maig,23,09,Matí,Desconegut,0,1,0,1,2,"4580717,20","430790,58"
2012S002089,1,"Ciutat Vella",11-1-1,"el Raval",296508,"Sant Antoni","0002 0004",Dimecres,3,Laboral,2012,3,Març,21,19,Tarda,Desconegut,0,1,0,1,2,"4581164,27","430038,33"
2012S005664,1,"Ciutat Vella",11-1-1,"el Raval",701265,"Litoral (Besòs)",001090000,Divendres,5,Laboral,2012,8,Agost,3,09,Matí,Desconegut,0,0,0,0,1,"4580675,24","431278,60"
2012S006598,1,"Ciutat Vella",11-1-1,"el Raval",701367,Raval,0004C0004C,Dijous,4,Laboral,2012,9,Setembre,20,12,Matí,Desconegut,0,1,0,1,1,"4581171,97","430464,95"
2012S006255,1,"Ciutat Vella",11-1-1,"el Raval",701349,Drassanes,"0001 0001",Dimarts,2,Laboral,2012,9,Setembre,4,19,Tarda,Desconegut,0,1,0,1,2,"4580688,12","431120,36"
2012S008924,10,"Sant Martí",105-10-67,"la Vila Olímpica del Poblenou",700654,Litoral,0034S0034S,Dimarts,2,Laboral,2012,12,Desembre,18,12,Matí,Desconegut,0,1,0,1,2,"4582196,16","433001,23"
2012S005171,10,"Sant Martí",105-10-67,"la Vila Olímpica del Poblenou",701266,"Litoral (Llobregat)",000850000,Diumenge,7,Laboral,2012,7,Juliol,15,16,Tarda,Desconegut,0,0,0,0,2,"4582282,61","432948,69"
2012S005670,10,"Sant Martí",105-10-67,"la Vila Olímpica del Poblenou",700654,Litoral,"9995 9995",Divendres,5,Laboral,2012,8,Agost,3,14,Tarda,Desconegut,0,1,0,1,1,"4582515,71","433287,79"
2012S004646,1,"Ciutat Vella",11-1-1,"el Raval",34308,Rambla,"0011 0011",Dimarts,2,Laboral,2012,6,Juny,26,22,Nit,Desconegut,0,0,0,0,1,"4581014,23","431076,59"
2012S008340,10,"Sant Martí",105-10-67,"la Vila Olímpica del Poblenou",132908,"Ramon Trias Fargas","0028 0030",Dimarts,2,Laboral,2012,11,Novembre,27,13,Matí,Desconegut,0,1,0,1,2,"4582380,42","432371,04"
2012S007576,10,"Sant Martí",105-10-67,"la Vila Olímpica del Poblenou",197302,Marina,0033X0033X,Dilluns,1,Laboral,2012,10,Octubre,29,12,Matí,Desconegut,0,2,0,2,1,"4582321,14","432579,30"
2012S001755,1,"Ciutat Vella",12-1-2,"el Barri Gòtic",34308,Rambla,"0012 0012",Divendres,5,Laboral,2012,3,Març,9,17,Tarda,"Creuar per fora pas de vianants",0,1,0,1,1,"4581014,57","431131,86"
2012S001389,1,"Ciutat Vella",12-1-2,"el Barri Gòtic",82901,Colom,0031X0031X,Dissabte,6,Laboral,2012,2,Febrer,25,09,Matí,Desconegut,0,4,0,4,2,"4581090,49","431444,57"
2012S003376,1,"Ciutat Vella",12-1-2,"el Barri Gòtic",269108,"Portal de la Pau","0005 0005",Divendres,5,Laboral,2012,5,Maig,11,14,Tarda,Desconegut,0,1,0,1,2,"4580887,55","431246,11"
2012S008155,1,"Ciutat Vella",12-1-2,"el Barri Gòtic",701266,"Litoral (Llobregat)",001040000,Dimecres,3,Laboral,2012,11,Novembre,21,05,Nit,Desconegut,0,0,0,0,2,"4581125,49","431478,93"
2012S002127,1,"Ciutat Vella",12-1-2,"el Barri Gòtic",34308,Rambla,"0062 0062",Divendres,5,Laboral,2012,3,Març,23,04,Nit,Desconegut,0,0,0,0,1,"4581319,16","430946,91"
2012S004321,1,"Ciutat Vella",12-1-2,"el Barri Gòtic",34308,Rambla,"0110 0110",Divendres,5,Laboral,2012,6,Juny,15,09,Matí,Desconegut,0,1,0,1,2,"4581564,98","430786,19"
2012S006484,1,"Ciutat Vella",12-1-2,"el Barri Gòtic",177101,Laietana,0011B0011B,Divendres,5,Laboral,2012,9,Setembre,14,18,Tarda,Desconegut,0,1,0,1,2,"4581599,70","431422,48"
2012S006728,1,"Ciutat Vella",12-1-2,"el Barri Gòtic",45600,Boqueria,"0001 0001",Dimecres,3,Laboral,2012,9,Setembre,26,09,Matí,Desconegut,0,0,0,0,1,"4581427,25","430881,19"
2012S005733,1,"Ciutat Vella",12-1-2,"el Barri Gòtic",82901,Colom,"0012 0012",Dilluns,1,Laboral,2012,8,Agost,6,21,Tarda,Desconegut,0,1,0,1,2,"4581248,92","431482,05"
2012S005227,1,"Ciutat Vella",11-1-1,"el Raval",250904,Pelai,"0024 0024",Dimecres,3,Laboral,2012,7,Juliol,18,09,Matí,Desconegut,0,1,0,1,2,"4581904,50","430318,27"
2012S004090,1,"Ciutat Vella",11-1-1,"el Raval",250904,Pelai,"0042 0042",Dijous,4,Laboral,2012,6,Juny,7,14,Tarda,Desconegut,0,1,0,1,2,"4581889,76","430434,11"
2012S001675,1,"Ciutat Vella",12-1-2,"el Barri Gòtic",18006,"Antonio López","9999 9999",Dimecres,3,Laboral,2012,3,Març,7,16,Tarda,"Desobeir el senyal del semàfor",0,0,1,1,1,"4581398,84","431573,73"
2012S002352,1,"Ciutat Vella",11-1-1,"el Raval",67307,Carme,"0002 0002",Divendres,5,Laboral,2012,3,Març,30,22,Nit,Desconegut,0,2,0,2,2,"4581597,37","430720,73"
2012S008576,1,"Ciutat Vella",11-1-1,"el Raval",254803,"Peu de la Creu","0002 0002",Dimecres,3,Laboral,2012,12,Desembre,5,00,Nit,Desconegut,0,1,0,1,2,"4581503,72","430447,73"
2012S001688,1,"Ciutat Vella",11-1-1,"el Raval",352100,Valldonzella,"0013 0013",Dimecres,3,Laboral,2012,3,Març,7,17,Tarda,Desconegut,0,1,0,1,1,"4581756,25","430279,24"
2012S007335,1,"Ciutat Vella",14-1-4,"Sant Pere, Santa Caterina i la Ribera",700813,"Doctor Aiguader","0001 0001",Divendres,5,Laboral,2012,10,Octubre,19,14,Tarda,"Creuar per fora pas de vianants",0,1,0,1,1,"4581551,84","431959,99"
2012S006181,1,"Ciutat Vella",13-1-3,"la Barceloneta",701266,"Litoral (Llobregat)",000950000,Divendres,5,Laboral,2012,8,Agost,31,22,Nit,Desconegut,0,2,0,2,2,"4581653,52","432181,72"
2012S006613,1,"Ciutat Vella",14-1-4,"Sant Pere, Santa Caterina i la Ribera",163504,"Isabel II","0001 0003",Dijous,4,Laboral,2012,9,Setembre,20,18,Tarda,Desconegut,0,1,0,1,2,"4581511,34","431662,75"
2012S003512,1,"Ciutat Vella",14-1-4,"Sant Pere, Santa Caterina i la Ribera",198203,"Marquès de l'Argentera","0001 0001",Dimecres,3,Laboral,2012,5,Maig,16,14,Tarda,Desconegut,0,2,0,2,2,"4581632,41","431743,22"
2012S004129,1,"Ciutat Vella",14-1-4,"Sant Pere, Santa Caterina i la Ribera",240707,Palau,"0014 0014",Divendres,5,Laboral,2012,6,Juny,8,21,Tarda,Desconegut,0,1,0,1,2,"4581626,37","431733,51"
2012S005050,1,"Ciutat Vella",14-1-4,"Sant Pere, Santa Caterina i la Ribera",240707,Palau,"0016 0016",Dimarts,2,Laboral,2012,7,Juliol,10,23,Nit,Desconegut,0,0,0,0,2,"4581573,48","431816,52"
2012S005752,1,"Ciutat Vella",12-1-2,"el Barri Gòtic",177101,Laietana,"0035 0035",Dimarts,2,Laboral,2012,8,Agost,7,19,Tarda,Desconegut,0,1,0,1,2,"4581899,12","431129,39"
2012S006242,1,"Ciutat Vella",13-1-3,"la Barceloneta",354455,Escar,"0001 0001",Dimarts,2,Laboral,2012,9,Setembre,4,12,Matí,Desconegut,0,1,0,1,2,"4580748,91","432143,63"
2012S002747,1,"Ciutat Vella",13-1-3,"la Barceloneta",701265,"Litoral (Besòs)",000890000,Dimarts,2,Laboral,2012,4,Abril,17,22,Nit,Desconegut,0,1,0,1,2,"4581991,63","432673,73"
2012S002927,1,"Ciutat Vella",13-1-3,"la Barceloneta",701265,"Litoral (Besòs)",000940000,Dimarts,2,Laboral,2012,4,Abril,24,19,Tarda,Desconegut,0,1,0,1,4,"4581685,97","432278,65"
2012S006139,1,"Ciutat Vella",13-1-3,"la Barceloneta",701266,"Litoral (Llobregat)",0022S0000,Dijous,4,Laboral,2012,8,Agost,30,08,Matí,Desconegut,0,2,0,2,4,"4582033,58","432693,16"
2012S002642,1,"Ciutat Vella",13-1-3,"la Barceloneta",10707,"Almirall Aixada","0005 0005",Divendres,5,Laboral,2012,4,Abril,13,16,Tarda,Desconegut,0,1,0,1,2,"4580957,94","432200,80"
2012S004089,1,"Ciutat Vella",14-1-4,"Sant Pere, Santa Caterina i la Ribera",177101,Laietana,0048A0048A,Dijous,4,Laboral,2012,6,Juny,7,19,Tarda,"Desobeir el senyal del semàfor",0,1,0,1,1,"4582018,11","431043,81"
2012S000416,1,"Ciutat Vella",14-1-4,"Sant Pere, Santa Caterina i la Ribera",342900,Trafalgar,"0062 0062",Dijous,4,Laboral,2012,1,Gener,19,12,Matí,Desconegut,0,1,0,1,1,"4582412,24","431292,18"
2012S008476,1,"Ciutat Vella",14-1-4,"Sant Pere, Santa Caterina i la Ribera",342900,Trafalgar,"0082 0082",Dissabte,6,Laboral,2012,12,Desembre,1,06,Matí,Desconegut,0,0,0,0,1,"4582478,50","431429,63"
2012S004121,1,"Ciutat Vella",14-1-4,"Sant Pere, Santa Caterina i la Ribera",134506,Freixures,"0002 0002",Divendres,5,Laboral,2012,6,Juny,8,14,Tarda,Desconegut,0,1,0,1,1,"4581972,17","431240,20"
2012S006065,1,"Ciutat Vella",14-1-4,"Sant Pere, Santa Caterina i la Ribera",271100,Pujades,"0003 0003",Diumenge,7,Laboral,2012,8,Agost,26,16,Tarda,Desconegut,0,1,0,1,2,"4582214,74","431656,75"
2012S005638,1,"Ciutat Vella",14-1-4,"Sant Pere, Santa Caterina i la Ribera",271100,Pujades,"0005 0005",Dijous,4,Laboral,2012,8,Agost,2,11,Matí,Desconegut,0,2,0,2,1,"4582319,46","431764,06"
2012S006204,1,"Ciutat Vella",14-1-4,"Sant Pere, Santa Caterina i la Ribera",18006,"Antonio López","0002 0002",Diumenge,7,Laboral,2012,9,Setembre,2,19,Tarda,Desconegut,0,2,0,2,2,"4581479,27","431580,24"
2012S001375,1,"Ciutat Vella",14-1-4,"Sant Pere, Santa Caterina i la Ribera",177101,Laietana,"0024 0024",Divendres,5,Laboral,2012,2,Febrer,24,15,Tarda,Desconegut,0,1,0,1,2,"4581747,99","431307,94"
2012S000665,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",110803,Entença,"0141 0141",Diumenge,7,Laboral,2012,1,Gener,29,01,Nit,Desconegut,0,1,0,1,2,"4581565,86","428650,17"
2012S002954,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",87009,"Comte Borrell","0197 0197",Dimecres,3,Laboral,2012,4,Abril,25,16,Tarda,Desconegut,0,0,0,0,1,"4581832,06","429139,16"
2012S003496,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",349706,"Comte d'Urgell","0121 0121",Dimarts,2,Laboral,2012,5,Maig,15,11,Matí,Desconegut,0,1,0,1,1,"4581845,35","429304,79"
2012S005687,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",110803,Entença,"0070 0070",Dissabte,6,Laboral,2012,8,Agost,4,17,Tarda,Desconegut,0,2,0,2,2,"4581185,76","429052,43"
2012S001886,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",110803,Entença,"0070 0070",Dimecres,3,Laboral,2012,3,Març,14,08,Matí,Desconegut,0,2,0,2,2,"4581185,76","429052,43"
2012S001271,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",110803,Entença,"0090 0090",Dimarts,2,Laboral,2012,2,Febrer,21,16,Tarda,Desconegut,0,2,0,2,2,"4581278,90","428963,90"
2012S000568,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",18505,Aragó,"0039 0039",Dimecres,3,Laboral,2012,1,Gener,25,16,Tarda,Desconegut,0,2,0,2,3,"4581244,19","428754,43"
2012S002158,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0427 0429",Divendres,5,Laboral,2012,3,Març,23,19,Tarda,Desconegut,0,1,0,1,3,"4581088,02","429161,71"
2012S000776,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",18505,Aragó,"0046 0046",Dijous,4,Laboral,2012,2,Febrer,2,09,Matí,Desconegut,0,1,0,1,2,"4581445,74","428997,31"
2012S001344,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",285807,Rocafort,"0112 0114",Divendres,5,Laboral,2012,2,Febrer,24,07,Matí,"Creuar per fora pas de vianants",0,1,0,1,1,"4581376,48","429052,49"
