"Codi d'expedient","Codi districte","Nom districte","Codi barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripci¢ dia setmana","Dia setmana","Descripci¢ tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Hora de dia","Descripci¢ causa vianant","Descripci¢ tipus de vehicle","Descripci¢ model","Descripci¢ marca","Descripci¢ color","Descripci¢ carnet","Antiguitat carnet","Coordenada UTM (Y)","Coordenada UTM (X)"
2013S006642,7,Horta-Guinard¢,33,"el Baix Guinard¢",197302,Marina,"0327 0329",Dijous,Dj,Laboral,2013,9,Setembre,19,21,"No ‚s causa del  vianant",Motocicleta,"SH 125",HONDA,Negre,B,5,"4584580,32","430693,63"
2013S006642,7,Horta-Guinard¢,33,"el Baix Guinard¢",197302,Marina,"0327 0329",Dijous,Dj,Laboral,2013,9,Setembre,19,21,"No ‚s causa del  vianant",Turismo,C3,CITROEN,Negre,B,6,"4584580,32","430693,63"
2013S006643,7,Horta-Guinard¢,41,"la Vall d'Hebron",352507,"Vall d'Hebron","0200 0200",Dijous,Dj,Laboral,2013,9,Setembre,19,21,"No ‚s causa del  vianant",Turismo,LEON,SEAT,Desconegut,B,23,"4587149,09","428707,23"
2013S006644,2,Eixample,5,"el Fort Pienc",144601,Diagonal,"0223 0223",Dijous,Dj,Laboral,2013,9,Setembre,19,21,"No ‚s causa del  vianant",Turismo,323,BMW,Platejat,B,6,"4583942,59","431842,12"
2013S006647,2,Eixample,7,"la Dreta de l'Eixample",207803,"M‚ndez N£¤ez","0019 0019",Divendres,Dv,Laboral,2013,9,Setembre,20,8,"No ‚s causa del  vianant",Motocicleta,"SH 125",HONDA,Blanc,A,9,"4582613,41","431285,29"
2013S006777,5,"Sarri…-Sant Gervasi",23,Sarri…,320908,"Sarri… a Vallvidrera","0101 0101",Dimecres,Dc,Laboral,2013,9,Setembre,25,14,"No ‚s causa del  vianant",Turismo,FIESTA,FORD,Vermell,B,47,"4584648,82","425854,81"
2013S006778,8,"Nou Barris",49,Canyelles,700815,"Miguel Hern ndez","0017 0017",Dimecres,Dc,Laboral,2013,9,Setembre,25,15,"No ‚s causa del  vianant",Turismo,"RAV - 4",TOYOTA,Blau,Desconegut,Desconegut,"4588489,33","430313,31"
2013S001393,4,"Les Corts",21,Pedralbes,601,"Abadessa Olzet","0026 0026",Divendres,Dv,Laboral,2013,2,Febrer,22,16,"No ‚s causa del  vianant",Motocicleta,CITY,COOLTRA,Gris,B,7,"4583097,6","425674,43"
2013S001523,7,Horta-Guinard¢,33,"el Baix Guinard¢",238400,Padilla,"0375 0375",Dimecres,Dc,Laboral,2013,2,Febrer,27,8,"No ‚s causa del  vianant",Motocicleta,NS125,DAELIM,Gris,B,6,"4584948,34","430700,66"
2013S001524,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0371 0371",Dimecres,Dc,Laboral,2013,2,Febrer,27,10,"No ‚s causa del  vianant",Motocicleta,"FES 125",HONDA,Negre,B,8,"4583348,62","429996,73"
2013S002018,2,Eixample,7,"la Dreta de l'Eixample",18505,Arag¢,"0251 0251",Dilluns,Dl,Laboral,2013,3,Mar‡,18,13,"No ‚s causa del  vianant",Turismo,C4,CITROEN,Negre,B,42,"4582699,96","430117,97"
2013S002153,4,"Les Corts",21,Pedralbes,144601,Diagonal,"0668 0668",Divendres,Dv,Laboral,2013,3,Mar‡,22,17,"No ‚s causa del  vianant",Turismo,S60,VOLVO,Desconegut,B,30,"4582458,24","427052,13"
2013S001355,5,"Sarri…-Sant Gervasi",25,"Sant Gervasi - la Bonanova",302000,"Sant Gervasi","0016 0020",Dijous,Dj,Laboral,2013,2,Febrer,21,20,"No ‚s causa del  vianant",Motocicleta,"SH 125",HONDA,Desconegut,B,22,"4584665,98","427750,01"
2013S001489,4,"Les Corts",20,"la Maternitat i Sant Ramon",84102,Collblanc,"0088 0088",Dimarts,Dm,Laboral,2013,2,Febrer,26,12,"No ‚s causa del  vianant",Turismo,IBIZA,SEAT,Vermell,B,11,"4581070,11","426149,41"
2013S001490,2,Eixample,7,"la Dreta de l'Eixample",349309,Universitat,"0015 0015",Dimarts,Dm,Laboral,2013,2,Febrer,26,13,"No ‚s causa del  vianant",Turismo,FOCUS,FORD,Gris,B,25,"4582216,12","430356,47"
2013S001920,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0442 0442",Dijous,Dj,Laboral,2013,3,Mar‡,14,12,"No ‚s causa del  vianant",Motocicleta,SYMPHONY,SYM,Negre,B,12,"4583379,29","429933,02"
2013S001921,9,"Sant Andreu",57,"la Trinitat Vella",209900,Meridiana,"0682 0682",Dijous,Dj,Laboral,2013,3,Mar‡,14,13,"No ‚s causa del  vianant",Turismo,GOLF,VOLKSWAGEN,Vermell,B,4,"4589101,24","432314,44"
2013S002046,7,Horta-Guinard¢,38,"la Teixonera",700823,"Coll i Alentorn","0011 0011",Dimarts,Dm,Laboral,2013,3,Mar‡,19,9,"No ‚s causa del  vianant",Furgoneta,TELCOLINE,TATA,Blanc,Desconegut,Desconegut,"4586416,67","428532,14"
2013S002047,2,Eixample,7,"la Dreta de l'Eixample",191204,Mallorca,"0238 0238",Dimarts,Dm,Laboral,2013,3,Mar‡,19,10,"No ‚s causa del  vianant",Ciclomotor,"LIBERTY 50",PIAGGIO,Negre,B,9,"4582873,21","429950,02"
2013S002176,8,"Nou Barris",52,"la Prosperitat",120807,FavŠncia,0352X0352X,Dissabte,Ds,Laboral,2013,3,Mar‡,23,4,"No ‚s causa del  vianant",Turismo,"MAZDA 3",MAZDA,Vermell,B,8,"4588798,88","431673,89"
2013S003001,4,"Les Corts",20,"la Maternitat i Sant Ramon",343903,Corts,"0096 0098",Dijous,Dj,Laboral,2013,4,Abril,25,16,"No ‚s causa del  vianant",Motocicleta,"S1 125",DAELIM,Gris,B,15,"4581468,14","426862,54"
2013S003001,4,"Les Corts",20,"la Maternitat i Sant Ramon",343903,Corts,"0096 0098",Dijous,Dj,Laboral,2013,4,Abril,25,16,"No ‚s causa del  vianant",Turismo,"C 300",MERCEDES,Negre,B,34,"4581468,14","426862,54"
2013S001000,5,"Sarri…-Sant Gervasi",26,"Sant Gervasi - Galvany",348408,Tuset,"0013 0013",Dissabte,Ds,Laboral,2013,2,Febrer,9,3,"No ‚s causa del  vianant",Taxi,Altea,SEAT,Groc,BTP,3,"4583267,84","429179,3"
2013S005307,5,"Sarri…-Sant Gervasi",26,"Sant Gervasi - Galvany",2505,Adri…,"0006 0007",Dissabte,Ds,Laboral,2013,7,Juliol,20,9,"No ‚s causa del  vianant",Furgoneta,VITO,MERCEDES,Blanc,Desconegut,Desconegut,"4583874,99","428126,86"
2013S005431,5,"Sarri…-Sant Gervasi",23,Sarri…,701267,"Dalt (Bes•s)",750000,Dijous,Dj,Laboral,2013,7,Juliol,25,15,"No ‚s causa del  vianant",Furgoneta,KANGOO,RENAULT,Gris,B,36,"4584288,72","426398,25"
2013S005434,2,Eixample,7,"la Dreta de l'Eixample",191204,Mallorca,"0224 0224",Dijous,Dj,Laboral,2013,7,Juliol,25,17,"No ‚s causa del  vianant",Furgoneta,TRANSIT,FORD,Gris,B,18,"4582786,61","429861,66"
2013S006887,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0373 0373",Dissabte,Ds,Laboral,2013,9,Setembre,28,21,"No ‚s causa del  vianant",Autob£s,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"4583344,66","429984,33"
2013S007017,5,"Sarri…-Sant Gervasi",26,"Sant Gervasi - Galvany",223606,Muntaner,"0314 0314",Divendres,Dv,Laboral,2013,10,Octubre,4,3,"No ‚s causa del  vianant",Furgoneta,PRIMASTAR,NISSAN,Blanc,B,5,"4583383,7","428695,45"
2013S007018,2,Eixample,9,"la Nova Esquerra de l'Eixample",361406,Viladomat,"0166 0166",Divendres,Dv,Laboral,2013,10,Octubre,4,7,"No ‚s causa del  vianant",Furgoneta,TRANSIT,FORD,Blanc,B,11,"4581859,63","429256,13"
2013S007019,10,"Sant Mart¡",68,"el Poblenou",701266,"Litoral (Llobregat)",770000,Divendres,Dv,Laboral,2013,10,Octubre,4,8,"No ‚s causa del  vianant",Motocicleta,"YP 125",YAMAHA,Negre,B,8,"4583048,37","433616,67"
2013S007020,10,"Sant Mart¡",65,"el Clot",18505,Arag¢,"0651 0653",Divendres,Dv,Laboral,2013,10,Octubre,4,7,"No ‚s causa del  vianant",Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"4585013,69","432452,4"
2013S007023,3,Sants-Montju‹c,11,"el Poble Sec",330504,Tapioles,"0004 0008",Divendres,Dv,Laboral,2013,10,Octubre,4,10,"No ‚s causa del  vianant",Ciclomotor,"SH 50",HONDA,Negre,AM,7,"4580864,39","430254,51"
2013S005453,5,"Sarri…-Sant Gervasi",26,"Sant Gervasi - Galvany",144601,Diagonal,"0490 0500",Divendres,Dv,Laboral,2013,7,Juliol,26,13,"No ‚s causa del  vianant",Ciclomotor,"LIBERTY 50",PIAGGIO,Gris,LlicŠncia,3,"4583219,95","429433,98"
2013S005457,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",223606,Muntaner,"0149 0149",Divendres,Dv,Laboral,2013,7,Juliol,26,15,"No ‚s causa del  vianant",Turismo,FORTWO,SMART,Negre,B,3,"4582699,82","429331,96"
2013S005458,3,Sants-Montju‹c,18,Sants,312400,Sants,"0079 0079",Divendres,Dv,Laboral,2013,7,Juliol,26,15,"No ‚s causa del  vianant",Turismo,206,PEUGEOT,Gris,B,7,"4580980,32","427917,45"
2013S002833,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",119003,"Fabra i Puig",0247X0247X,Divendres,Dv,Laboral,2013,4,Abril,19,17,"No ‚s causa del  vianant",Turismo,C3,CITROEN,Blau,B,9,"4587049,86","431007,67"
2013S002835,5,"Sarri…-Sant Gervasi",25,"Sant Gervasi - la Bonanova",259705,Planella,"0043 0043",Divendres,Dv,Laboral,2013,4,Abril,19,16,"No ‚s causa del  vianant",Turismo,"XSARA PICASSO",CITROEN,Gris,B,31,"4584609,24","427218,06"
2013S002836,2,Eixample,10,"Sant Antoni",323203,Sep£lveda,"0039 0039",Divendres,Dv,Laboral,2013,4,Abril,19,17,"No ‚s causa del  vianant",Motocicleta,"XJ 600 DIVERSION",YAMAHA,Verd,A,23,"4581138,23","429336,73"
2013S002972,9,"Sant Andreu",60,"Sant Andreu",339101,"Torras i Bages","0147 0147",Dimecres,Dc,Laboral,2013,4,Abril,24,12,"No ‚s causa del  vianant",Furgoneta,TRANSIT,FORD,Blanc,BTP,6,"4588730,63","432464,32"
2013S002974,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,0405B0405B,Dimecres,Dc,Laboral,2013,4,Abril,24,13,"No ‚s causa del  vianant",Motocicleta,"X motion",TGB,Gris,B,11,"4583195,87","429526,89"
2013S001527,10,"Sant Mart¡",64,"el Camp de l'Arpa del Clot",105304,"Dos de Maig","0228 0228",Dimecres,Dc,Laboral,2013,2,Febrer,27,8,"No ‚s causa del  vianant","Cami¢n > 3,5 Tm",Desconegut,RENAULT,Blanc,Desconegut,Desconegut,"4584451,5","431768,96"
2013S001529,3,Sants-Montju‹c,16,"la Bordeta",30602,Badal,"0075 0079",Dimecres,Dc,Laboral,2013,2,Febrer,27,8,"No ‚s causa del  vianant",Turismo,ZAFIRA,OPEL,Desconegut,B,36,"4580292,95","427548,28"
2013S001529,3,Sants-Montju‹c,16,"la Bordeta",30602,Badal,"0075 0079",Dimecres,Dc,Laboral,2013,2,Febrer,27,8,"No ‚s causa del  vianant",Motocicleta,50,HONDA,Desconegut,Desconegut,Desconegut,"4580292,95","427548,28"
2013S001657,8,"Nou Barris",53,"la Trinitat Nova",209900,Meridiana,0603X0603X,Dilluns,Dl,Laboral,2013,3,Mar‡,4,15,"No ‚s causa del  vianant",Motocicleta,"SH 125",HONDA,Blanc,B,4,"4589141,73","432268,77"
2013S001660,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",85400,Comer‡,"0008 0008",Dilluns,Dl,Laboral,2013,3,Mar‡,4,18,"No ‚s causa del  vianant",Motocicleta,"SH 100",HONDA,Blanc,B,21,"4582480,55","431643,64"
2013S001662,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0364 0364",Dilluns,Dl,Laboral,2013,3,Mar‡,4,21,"No ‚s causa del  vianant",Motocicleta,"SH 125",HONDA,Negre,B,16,"4583674,14","430843,19"
2013S000663,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0555 0555",Dilluns,Dl,Laboral,2013,1,Gener,28,2,"No ‚s causa del  vianant",Motocicleta,"SES 125",HONDA,Negre,A1,3,"4581912,66","429894,21"
2013S000664,5,"Sarri…-Sant Gervasi",25,"Sant Gervasi - la Bonanova",32700,Balmes,"0449 0449",Dilluns,Dl,Laboral,2013,1,Gener,28,9,"No ‚s causa del  vianant",Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"4584823,17","427936,5"
2013S000799,8,"Nou Barris",49,Canyelles,700815,"Miguel Hern ndez","0007 0007",Divendres,Dv,Laboral,2013,2,Febrer,1,14,"No ‚s causa del  vianant",Motocicleta,"LIBERTY 125",PIAGGIO,Negre,B,6,"4588377,9","430153,67"
2013S001496,5,"Sarri…-Sant Gervasi",26,"Sant Gervasi - Galvany",144601,Diagonal,"0624 0624",Dimarts,Dm,Laboral,2013,2,Febrer,26,15,"No ‚s causa del  vianant",Motocicleta,"CB 600",HONDA,Blanc,A,4,"4582827,75","428170,4"
2013S002317,5,"Sarri…-Sant Gervasi",26,"Sant Gervasi - Galvany",144601,Diagonal,"0600 0600",Dissabte,Ds,Laboral,2013,3,Mar‡,30,21,"No ‚s causa del  vianant",Ciclomotor,JOG,YAMAHA,Negre,B,17,"4582957,17","428627,37"
2013S002447,9,"Sant Andreu",60,"Sant Andreu",242509,Palomar,"0016 0016",Divendres,Dv,Laboral,2013,4,Abril,5,18,"No ‚s causa del  vianant",Turismo,307,PEUGEOT,Gris,B,10,"4588343,3","432373,25"
2013S000234,4,"Les Corts",20,"la Maternitat i Sant Ramon",339815,"Torre Melina",0015U0015U,Divendres,Dv,Laboral,2013,1,Gener,11,2,"No ‚s causa del  vianant",Turismo,FOCUS,FORD,Negre,B,7,"4581211,54","425788,62"
2013S000237,2,Eixample,7,"la Dreta de l'Eixample",350308,ValŠncia,"0327 0327",Divendres,Dv,Laboral,2013,1,Gener,11,8,"No ‚s causa del  vianant",Ciclomotor,CY50,YAMAHA,Negre,Desconegut,Desconegut,"4583369,69","430616,18"
2013S000237,2,Eixample,7,"la Dreta de l'Eixample",350308,ValŠncia,"0327 0327",Divendres,Dv,Laboral,2013,1,Gener,11,8,"No ‚s causa del  vianant",Motocicleta,"RV 125",SUZUKI,Blanc,Desconegut,Desconegut,"4583369,69","430616,18"
2013S000240,10,"Sant Mart¡",70,"el Bes•s i el Maresme",94300,"Crist¢bal de Moura","0186 0186",Divendres,Dv,Laboral,2013,1,Gener,11,12,"No ‚s causa del  vianant",Turismo,TOURAN,VOLKSWAGEN,Gris,B,30,"4585259,23","434181,35"
2013S000363,2,Eixample,5,"el Fort Pienc",100800,Diputaci¢,"0370 0370",Dimecres,Dc,Laboral,2013,1,Gener,16,19,"No ‚s causa del  vianant","Todo terreno",TERRANO,NISSAN,Verd,B,17,"4583430,04","431285,02"
2013S000363,2,Eixample,5,"el Fort Pienc",100800,Diputaci¢,"0370 0370",Dimecres,Dc,Laboral,2013,1,Gener,16,19,"No ‚s causa del  vianant",Ciclomotor,VESPA,PIAGGIO,Negre,AM,7,"4583430,04","431285,02"
2013S000363,2,Eixample,5,"el Fort Pienc",100800,Diputaci¢,"0370 0370",Dimecres,Dc,Laboral,2013,1,Gener,16,19,"No ‚s causa del  vianant",Turismo,ASTRA,OPEL,Desconegut,Desconegut,Desconegut,"4583430,04","431285,02"
2013S000218,2,Eixample,9,"la Nova Esquerra de l'Eixample",110803,Enten‡a,"0153 0153",Dijous,Dj,Laboral,2013,1,Gener,10,14,"No ‚s causa del  vianant",Motocicleta,"SH 125",HONDA,Gris,A1,5,"4581812,66","428702,12"
2013S000342,5,"Sarri…-Sant Gervasi",24,"les Tres Torres",44709,Bonanova,"0105 0107",Dimecres,Dc,Laboral,2013,1,Gener,16,9,"No ‚s causa del  vianant",Furgoneta,MASTER,RENAULT,Blanc,B,14,"4583872,16","426867,22"
2013S000345,2,Eixample,9,"la Nova Esquerra de l'Eixample",331507,Tarragona,0068U0068U,Dimecres,Dc,Laboral,2013,1,Gener,16,11,"No ‚s causa del  vianant",Furgoneta,SPRINTER,MERCEDES,Vermell,BTP,29,"4581033,1","428933,46"
2013S005596,2,Eixample,5,"el Fort Pienc",169409,"Corts Catalanes","0760 0760",Dimecres,Dc,Laboral,2013,7,Juliol,31,17,"No ‚s causa del  vianant",Taxi,OCTAVIA,SKODA,Altres,BTP,16,"4583461,9","431551,41"
2013S006779,7,Horta-Guinard¢,33,"el Baix Guinard¢",68900,Cartagena,"0335 0335",Dimecres,Dc,Laboral,2013,9,Setembre,25,15,"No ‚s causa del  vianant",Motocicleta,Beverly,PIAGGIO,Negre,A,41,"4585028,3","430982,3"
2013S006779,7,Horta-Guinard¢,33,"el Baix Guinard¢",68900,Cartagena,"0335 0335",Dimecres,Dc,Laboral,2013,9,Setembre,25,15,"No ‚s causa del  vianant",Motocicleta,VESPA,PIAGGIO,Taronja,Desconegut,Desconegut,"4585028,3","430982,3"
2013S006902,5,"Sarri…-Sant Gervasi",23,Sarri…,701268,"Dalt (Llobregat)",670000,Dilluns,Dl,Laboral,2013,9,Setembre,30,8,"No ‚s causa del  vianant",Motocicleta,"F 800",BMW,Gris,A,10,"4583630,98","425990,82"
2013S006903,7,Horta-Guinard¢,39,"Sant Gen¡s dels Agudells",148409,"Sant Cugat","0137 0141",Dilluns,Dl,Laboral,2013,9,Setembre,30,9,"No ‚s causa del  vianant",Turismo,A3,AUDI,Blanc,B,18,"4586500,52","427615,68"
2013S006904,3,Sants-Montju‹c,12,"la Marina del Prat Vermell",78802,Cisell,"0024 0028",Dilluns,Dl,Laboral,2013,9,Setembre,30,11,"No ‚s causa del  vianant","Cami¢n <= 3,5 Tm",FH,VOLVO,Desconegut,"E C",39,"4578740,23","428675,49"
2013S006906,7,Horta-Guinard¢,43,Horta,235503,Porto,"0030 0032",Dilluns,Dl,Laboral,2013,9,Setembre,30,9,"No ‚s causa del  vianant",Furgoneta,CONNECT,FORD,Blanc,B,23,"4587103,26","429626,6"
2013S006907,2,Eixample,7,"la Dreta de l'Eixample",286504,"Roger de Flor","0187 0187",Dilluns,Dl,Laboral,2013,9,Setembre,30,11,"No ‚s causa del  vianant",Turismo,MEGANE,RENAULT,Negre,B,47,"4583731,3","430754,02"
2013S007033,2,Eixample,6,"la Sagrada Fam¡lia",73900,Castillejos,"0215 0217",Divendres,Dv,Laboral,2013,10,Octubre,4,16,"No ‚s causa del  vianant",Turismo,CARNIVAL,KIA,Vermell,B,20,"4584103,56","431700,82"
2013S007035,5,"Sarri…-Sant Gervasi",26,"Sant Gervasi - Galvany",138405,"Galúla Plac¡dia","0025 0025",Divendres,Dv,Laboral,2013,10,Octubre,4,18,"No ‚s causa del  vianant",Motocicleta,"XC 125",YAMAHA,Gris,B,14,"4583657,95","429209,1"
2013S007038,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",144601,Diagonal,0433B0433B,Divendres,Dv,Laboral,2013,10,Octubre,4,19,"No ‚s causa del  vianant",Turismo,CORSA,OPEL,Blanc,B,21,"4583063,06","429121,23"
2013S005568,10,"Sant Mart¡",65,"el Clot",209900,Meridiana,"0198 0198",Dimarts,Dm,Laboral,2013,7,Juliol,30,18,"No ‚s causa del  vianant",Turismo,"E 290",MERCEDES,Blau,B,27,"4585230,06","432171,99"
2013S005569,8,"Nou Barris",45,Porta,700017,Avis,"0001 0001",Dimarts,Dm,Laboral,2013,7,Juliol,30,18,"No ‚s causa del  vianant",Motocicleta,FORZA,HONDA,Altres,A,10,"4587985,61","431482,68"
2013S005569,8,"Nou Barris",45,Porta,700017,Avis,"0001 0001",Dimarts,Dm,Laboral,2013,7,Juliol,30,18,"No ‚s causa del  vianant",Turismo,206,PEUGEOT,Gris,B,18,"4587985,61","431482,68"
2013S005702,2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","9997 9997",Dilluns,Dl,Laboral,2013,8,Agost,5,13,"No ‚s causa del  vianant",Taxi,OCTAVIA,SKODA,Altres,BTP,4,"4582760,74","430794,78"
2013S005708,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",144601,Diagonal,"0409 0409",Dilluns,Dl,Laboral,2013,8,Agost,5,14,"No ‚s causa del  vianant",Motocicleta,"F 800",BMW,Vermell,A,7,"4583161,88","429423,34"
2013S005710,2,Eixample,7,"la Dreta de l'Eixample",176801,"Roger de Ll£ria","0049 0049",Dilluns,Dl,Laboral,2013,8,Agost,5,16,"No ‚s causa del  vianant",Turismo,PASSAT,VOLKSWAGEN,Altres,B,49,"4582923,42","430607,6"
2013S005841,5,"Sarri…-Sant Gervasi",26,"Sant Gervasi - Galvany",143904,"General Mitre","0164 0164",Diumenge,Dg,Laboral,2013,8,Agost,11,20,"No ‚s causa del  vianant",Turismo,MATIZ,DAEWOO,Gris,B,17,"4584195,38","428272,81"
2013S005842,3,Sants-Montju‹c,11,"el Poble Sec",284101,"Rius i Taulet","0002 0002",Diumenge,Dg,Laboral,2013,8,Agost,11,20,"No ‚s causa del  vianant",Turismo,ASTRA,OPEL,Verd,B,8,"4580717,66","429413,57"
2013S007127,4,"Les Corts",19,"les Corts",278302,"Reina Maria Cristina","9997 9997",Dimarts,Dm,Laboral,2013,10,Octubre,8,9,"No ‚s causa del  vianant",Taxi,Altea,SEAT,Altres,BTP,8,"4582432,92","427178,74"
2013S007128,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",363809,Villarroel,"0115 0115",Dimarts,Dm,Laboral,2013,10,Octubre,8,9,"No ‚s causa del  vianant",Motocicleta,"SH 125",HONDA,Gris,A1,10,"4582096,52","429546,16"
2013S007247,2,Eixample,5,"el Fort Pienc",28305,"Ausi…s Marc","0073 0075",Dissabte,Ds,Laboral,2013,10,Octubre,12,9,"No ‚s causa del  vianant",Turismo,VECTRA,OPEL,Gris,B,43,"4583045,27","431477,22"
2013S007248,2,Eixample,10,"Sant Antoni",169409,"Corts Catalanes","0464 0466",Dissabte,Ds,Laboral,2013,10,Octubre,12,10,"No ‚s causa del  vianant",Turismo,TOUAREG,VOLKSWAGEN,Negre,B,22,"4581403,86","429449,08"
2013S000426,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0583 0583",Dissabte,Ds,Laboral,2013,1,Gener,19,8,"No ‚s causa del  vianant",Motocicleta,"CBR 600",HONDA,Vermell,A,6,"4582095,53","430081,36"
2013S000558,6,Gr…cia,28,"Vallcarca i els Penitents",158107,Vallcarca,"0174 0174",Dijous,Dj,Laboral,2013,1,Gener,24,1,"No ‚s causa del  vianant",Turismo,TWINGO,RENAULT,Blau,B,14,"4585365,01","428466,64"
2013S000558,6,Gr…cia,28,"Vallcarca i els Penitents",158107,Vallcarca,"0174 0174",Dijous,Dj,Laboral,2013,1,Gener,24,1,"No ‚s causa del  vianant",Motocicleta,"CBF 125",HONDA,Gris,A2,1,"4585365,01","428466,64"
2013S000559,10,"Sant Mart¡",68,"el Poblenou",700654,Litoral,"0058 0058",Dijous,Dj,Laboral,2013,1,Gener,24,2,"No ‚s causa del  vianant",Turismo,POLO,VOLKSWAGEN,Blau,B,5,"4582860,32","433592,77"
2013S000562,10,"Sant Mart¡",73,"la Verneda i la Pau",60807,Cant…bria,"0077 0077",Dijous,Dj,Laboral,2013,1,Gener,24,5,"No ‚s causa del  vianant",Taxi,ULYSSE,FIAT,Desconegut,BTP,4,"4586369,25","433164,47"
2013S000563,5,"Sarri…-Sant Gervasi",25,"Sant Gervasi - la Bonanova",701267,"Dalt (Bes•s)",800000,Dijous,Dj,Laboral,2013,1,Gener,24,7,"No ‚s causa del  vianant",Furgoneta,"110 CDI",MERCEDES,Negre,B,36,"4584613,55","426771,17"
2013S000563,5,"Sarri…-Sant Gervasi",25,"Sant Gervasi - la Bonanova",701267,"Dalt (Bes•s)",800000,Dijous,Dj,Laboral,2013,1,Gener,24,7,"No ‚s causa del  vianant",Motocicleta,@125,HONDA,Negre,B,28,"4584613,55","426771,17"
2013S000564,4,"Les Corts",19,"les Corts",343903,Corts,"0221 0223",Dijous,Dj,Laboral,2013,1,Gener,24,7,"No ‚s causa del  vianant","Cami¢n <= 3,5 Tm","ATLEON 110",NISSAN,Blanc,B,40,"4581962,69","427383,72"
2013S000692,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",209900,Meridiana,"0383 0383",Dimarts,Dm,Laboral,2013,1,Gener,29,0,"No ‚s causa del  vianant",Turismo,POLO,VOLKSWAGEN,Verd,B,6,"4586995,91","431830,18"
2013S002451,2,Eixample,7,"la Dreta de l'Eixample",100800,Diputaci¢,"0298 0298",Divendres,Dv,Laboral,2013,4,Abril,5,20,"No ‚s causa del  vianant",Ciclomotor,"SH 50",HONDA,Gris,AM,7,"4582926,94","430769,85"
2013S002452,10,"Sant Mart¡",71,"Proven‡als del Poblenou",253902,Per£,"0191 0193",Divendres,Dv,Laboral,2013,4,Abril,5,19,"No ‚s causa del  vianant",Turismo,"INDIGO MARINE",TATA,Gris,Desconegut,Desconegut,"4584985,37","433254,72"
2013S001008,2,Eixample,7,"la Dreta de l'Eixample",335100,Tetuan,"0009 0009",Dissabte,Ds,Laboral,2013,2,Febrer,9,13,"No ‚s causa del  vianant",Turismo,FOCUS,FORD,Gris,B,7,"4583050,13","431139,62"
2013S001126,8,"Nou Barris",53,"la Trinitat Nova",120807,FavŠncia,"0285 0287",Dimecres,Dc,Laboral,2013,2,Febrer,13,19,"No ‚s causa del  vianant",Turismo,POLO,VOLKSWAGEN,Blau,B,2,"4588869,76","431791,43"
2013S001127,3,Sants-Montju‹c,14,"la Font de la Guatlla",169409,"Corts Catalanes","0322 0324",Dimecres,Dc,Laboral,2013,2,Febrer,13,18,"No ‚s causa del  vianant",Turismo,CLS,MERCEDES,Altres,B,45,"4580755,09","428785,51"
2013S001260,8,"Nou Barris",52,"la Prosperitat",358004,Vesuvi,"0012 0012",Dimarts,Dm,Laboral,2013,2,Febrer,19,4,"No ‚s causa del  vianant",Furgoneta,VANETTE,NISSAN,Blanc,Desconegut,Desconegut,"4588774,38","431932,8"
2013S001398,7,Horta-Guinard¢,42,"la Clota",194600,Marcelúl¡,"0002 0002",Divendres,Dv,Laboral,2013,2,Febrer,22,18,"No ‚s causa del  vianant",Turismo,KOLEOS,RENAULT,Altres,B,14,"4587066,47","429510,51"
2013S003072,6,Gr…cia,32,"el Camp d'en Grassot i Gr…cia Nova",109203,Encarnaci¢,"0091 0091",Diumenge,Dg,Laboral,2013,4,Abril,28,12,"No ‚s causa del  vianant",Turismo,SCENIC,RENAULT,Altres,B,20,"4584572,63","430067,05"
2013S003075,2,Eixample,5,"el Fort Pienc",9209,"Al¡ Bei","0130 0130",Diumenge,Dg,Laboral,2013,4,Abril,28,13,"No ‚s causa del  vianant",Turismo,"MINI COOPER",MINI,Desconegut,B,33,"4583375,73","432039,19"
2013S001062,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",144601,Diagonal,"0471 0473",Dilluns,Dl,Laboral,2013,2,Febrer,11,17,Altres,Ciclomotor,"SCOOPY 50",HONDA,Blau,B,4,"4582930,12","428710,57"
