"Número d'expedient","Codi districte","Nom districte","Codi barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripció dia setmana","Dia setmana","Descripció tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Descripció torn","Hora de dia","Descripció causa vianant","Desc. Tipus vehicle implicat","Descripció sexe","Descripció tipus persona",Edat,"Descripció victimització","Coordenada UTM (Y)","Coordenada UTM (X)"
"2011S000321    ",2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","9998 9998",Dilluns,Dl,Laboral,2011,1,Gener,17,Tarda,21,"No és causa del  vianant",Motocicleta,Home,Conductor,33,"Ferit lleu","4582424,87","430448,19"
"2011S000324    ",9,"Sant Andreu",60,"Sant Andreu",170758,"Josep Soldevila",0011U0011U,Dilluns,Dl,Laboral,2011,1,Gener,17,Tarda,20,"No és causa del  vianant",Ciclomotor,Home,Conductor,19,"Ferit lleu","4586818,15","432911,03"
"2011S000004    ",1,"Ciutat Vella",2,"el Barri Gòtic",74404,Catalunya,"0020 0020",Dissabte,Ds,Laboral,2011,1,Gener,1,Tarda,14,"Creuar per fora pas de vianants",Motocicleta,Home,Conductor,26,"Ferit lleu","4582153,19","430770,60"
"2011S000011    ",9,"Sant Andreu",57,"la Trinitat Vella",314100,"Santa Coloma",0079I0079I,Diumenge,Dg,Laboral,2011,1,Gener,2,Matí,06,"No és causa del  vianant",Turismo,Home,Passatger,22,"Ferit lleu","4588967,90","432787,54"
"2011S000013    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"0015 0015",Diumenge,Dg,Laboral,2011,1,Gener,2,Nit,04,"No és causa del  vianant",Taxi,Home,Conductor,29,"Ferit lleu","4582217,31","429990,57"
"2011S000015    ",3,Sants-Montjuïc,13,"la Marina de Port",369408,"Zona Franca","0130 0132",Diumenge,Dg,Laboral,2011,1,Gener,2,Tarda,14,"No és causa del  vianant",Ciclomotor,Dona,Conductor,47,"Ferit lleu","4579071,94","428225,95"
"2011S000033    ",2,Eixample,6,"la Sagrada Família",90502,Còrsega,"0551 0553",Dilluns,Dl,Laboral,2011,1,Gener,3,Matí,13,"No és causa del  vianant",Ciclomotor,Dona,Conductor,32,"Ferit lleu","4584416,50","430916,18"
"2011S000081    ",4,"Les Corts",19,"les Corts",320704,Sarrià,"0066 0066",Dimecres,Dc,Laboral,2011,1,Gener,5,Tarda,20,"No és causa del  vianant",Ciclomotor,Dona,Conductor,27,"Ferit lleu","4582739,77","428214,10"
"2011S000100    ",9,"Sant Andreu",60,"Sant Andreu",701326,"Fabra i Puig","0026 0026",Divendres,Dv,Laboral,2011,1,Gener,7,Matí,12,"No és causa del  vianant",Autobús,Dona,Passatger,52,"Ferit lleu","4587042,85","432258,14"
"2011S000102    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",8501,"Alfons XII","0073 0073",Divendres,Dv,Laboral,2011,1,Gener,7,Tarda,14,"No és causa del  vianant",Motocicleta,Home,Conductor,48,"Ferit lleu","4583745,76","428831,97"
"2011S000140    ",2,Eixample,6,"la Sagrada Família",76807,Sardenya,"0245 0245",Dilluns,Dl,Laboral,2011,1,Gener,10,Nit,05,"No és causa del  vianant",Motocicleta,Home,Conductor,32,"Ferit lleu","4583816,58","431230,25"
"2011S000141    ",2,Eixample,5,"el Fort Pienc",169409,"Corts Catalanes","0710 0710",Dilluns,Dl,Laboral,2011,1,Gener,10,Matí,06,"No és causa del  vianant",Motocicleta,Home,Conductor,27,"Ferit lleu","4583218,66","431303,54"
"2011S000149    ",4,"Les Corts",19,"les Corts",343903,Corts,"0195 0197",Dilluns,Dl,Laboral,2011,1,Gener,10,Matí,11,"No és causa del  vianant",Autobús,Home,Passatger,69,"Ferit lleu","4581876,40","427283,00"
"2011S000153    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",110009,"Ramon Turró","0324 0324",Dilluns,Dl,Laboral,2011,1,Gener,10,Matí,10,"No és causa del  vianant",Furgoneta,Dona,Passatger,31,"Ferit lleu","4584279,85","434109,37"
"2011S000157    ",9,"Sant Andreu",59,"el Bon Pastor",318906,Santander,0077B0077B,Dilluns,Dl,Laboral,2011,1,Gener,10,Tarda,15,"No és causa del  vianant",Motocicleta,Home,Conductor,60,"Ferit lleu","4587118,69","433649,62"
"2011S000178    ",10,"Sant Martí",65,"el Clot",350308,València,"0620 0626",Dimarts,Dm,Laboral,2011,1,Gener,11,Tarda,14,"No és causa del  vianant",Motocicleta,Home,Conductor,25,"Ferit lleu","4584886,86","432198,76"
"2011S000178    ",10,"Sant Martí",65,"el Clot",350308,València,"0620 0626",Dimarts,Dm,Laboral,2011,1,Gener,11,Tarda,14,"No és causa del  vianant",Bicicleta,Home,Conductor,63,"Ferit lleu","4584886,86","432198,76"
"2011S000196    ",8,"Nou Barris",51,Verdun,120807,Favència,"0296 0296",Dimecres,Dc,Laboral,2011,1,Gener,12,Matí,10,"No és causa del  vianant",Turismo,Dona,Conductor,52,"Ferit lleu","4588734,76","431423,83"
"2011S000201    ",6,Gràcia,32,"el Camp d'en Grassot i Gràcia Nova",297001,"Sant Antoni Maria Claret","0042 0042",Dimecres,Dc,Laboral,2011,1,Gener,12,Matí,11,"No és causa del  vianant",Motocicleta,Home,Conductor,30,"Ferit lleu","4584233,92","430384,02"
"2011S000203    ",2,Eixample,6,"la Sagrada Família",90502,Còrsega,"0629 0629",Dimecres,Dc,Laboral,2011,1,Gener,12,Matí,12,"No és causa del  vianant",Ciclomotor,Dona,Conductor,31,"Ferit lleu","4584734,61","431245,65"
"2011S000221    ",2,Eixample,10,"Sant Antoni",323203,Sepúlveda,"0127 0127",Dijous,Dj,Laboral,2011,1,Gener,13,Matí,07,"No és causa del  vianant",Turismo,Dona,Vianant,20,"Ferit lleu","4581602,40","429810,42"
"2011S000227    ",3,Sants-Montjuïc,12,"la Marina del Prat Vermell",370305,"Número 4 Zona Franca","0071 0071",Dijous,Dj,Laboral,2011,1,Gener,13,Matí,10,"No és causa del  vianant",Turismo,Home,Conductor,65,"Ferit lleu","4576068,03","427174,11"
"2011S000228    ",2,Eixample,7,"la Dreta de l'Eixample",148307,Gràcia,"0080 0080",Dijous,Dj,Laboral,2011,1,Gener,13,Matí,11,"Creuar per fora pas de vianants",Taxi,Home,Vianant,46,"Ferit lleu","4583034,48","430137,13"
"2011S000264    ",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",143904,"General Mitre",0001X0001X,Divendres,Dv,Laboral,2011,1,Gener,14,Tarda,17,"No és causa del  vianant",Motocicleta,Home,Conductor,38,"Ferit lleu","4582941,60","427386,13"
"2011S000272    ",7,Horta-Guinardó,39,"Sant Genís dels Agudells",148409,"Sant Cugat",000090000,Dissabte,Ds,Laboral,2011,1,Gener,15,Nit,01,"No és causa del  vianant",Turismo,Dona,Passatger,20,"Ferit lleu","4586356,43","427931,14"
"2011S000290    ",2,Eixample,9,"la Nova Esquerra de l'Eixample",110803,Entença,"0110 0110",Diumenge,Dg,Laboral,2011,1,Gener,16,Matí,13,"No és causa del  vianant",Turismo,Home,Conductor,55,"Ferit lleu","4581579,37","428961,02"
"2011S001354    ",10,"Sant Martí",71,"Provençals del Poblenou",144601,Diagonal,0186B0186B,Dissabte,Ds,Laboral,2011,2,Febrer,26,Tarda,14,"No és causa del  vianant",Motocicleta,Dona,Passatger,19,"Ferit lleu","4584263,02","432701,88"
"2011S001367    ",2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0587 0589",Dissabte,Ds,Laboral,2011,2,Febrer,26,Tarda,20,"No és causa del  vianant",Ciclomotor,Home,Conductor,16,"Ferit lleu","4582344,58","430335,90"
"2011S001377    ",2,Eixample,6,"la Sagrada Família",161407,Indústria,"0122 0122",Diumenge,Dg,Laboral,2011,2,Febrer,27,Tarda,20,"No és causa del  vianant",Furgoneta,Home,Vianant,74,"Ferit lleu","4584578,23","430926,47"
"2011S001381    ",2,Eixample,7,"la Dreta de l'Eixample",247659,"Pau Claris","0176 0176",Dilluns,Dl,Laboral,2011,2,Febrer,28,Matí,09,"No és causa del  vianant",Motocicleta,Home,Conductor,70,"Ferit lleu","4583224,50","430157,03"
"2011S001384    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",191204,Mallorca,"0195 0195",Dilluns,Dl,Laboral,2011,2,Febrer,28,Matí,09,"No és causa del  vianant",Turismo,Dona,Conductor,31,"Ferit lleu","4582576,51","429616,72"
"2011S001384    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",191204,Mallorca,"0195 0195",Dilluns,Dl,Laboral,2011,2,Febrer,28,Matí,09,"No és causa del  vianant",Motocicleta,Home,Conductor,33,"Ferit lleu","4582576,51","429616,72"
"2011S001384    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",191204,Mallorca,"0195 0195",Dilluns,Dl,Laboral,2011,2,Febrer,28,Matí,09,"No és causa del  vianant",Motocicleta,Home,Conductor,57,"Ferit lleu","4582576,51","429616,72"
"2011S002422    ",6,Gràcia,30,"la Salut",344000,Dalt,"0021 0023",Divendres,Dv,Laboral,2011,4,Abril,8,Tarda,14,"No és causa del  vianant",Motocicleta,Home,Conductor,23,"Ferit lleu","4584663,93","429212,21"
"2011S000372    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",132908,"Ramon Trias Fargas","0028 0030",Dimecres,Dc,Laboral,2011,1,Gener,19,Tarda,16,"No és causa del  vianant",Motocicleta,Home,Conductor,30,"Ferit lleu","4582584,62","432464,77"
"2011S000374    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",344101,Gràcia,"0034 0036",Dimecres,Dc,Laboral,2011,1,Gener,19,Tarda,17,"No és causa del  vianant",Ciclomotor,Home,Conductor,20,"Ferit lleu","4583159,99","428868,69"
"2011S000386    ",9,"Sant Andreu",59,"el Bon Pastor",318906,Santander,"0091 0091",Dijous,Dj,Laboral,2011,1,Gener,20,Matí,07,"No és causa del  vianant",Motocicleta,Home,Conductor,43,"Ferit lleu","4587278,57","433725,62"
"2011S000397    ",2,Eixample,7,"la Dreta de l'Eixample",148307,Gràcia,"0045 0045",Dijous,Dj,Laboral,2011,1,Gener,20,Tarda,14,"No és causa del  vianant",Motocicleta,Home,Conductor,64,"Ferit lleu","4582787,30","430276,67"
"2011S000357    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",268003,Provença,"0216 0216",Dimecres,Dc,Laboral,2011,1,Gener,19,Matí,10,"No és causa del  vianant",Motocicleta,Home,Conductor,39,"Ferit lleu","4582655,97","429537,84"
"2011S000360    ",7,Horta-Guinardó,33,"el Baix Guinardó",238400,Padilla,0394U0394U,Dimecres,Dc,Laboral,2011,1,Gener,19,Matí,11,"No és causa del  vianant",Motocicleta,Home,Conductor,49,"Ferit lleu","4585129,01","430542,38"
"2011S001404    ",6,Gràcia,30,"la Salut",344000,Dalt,"0105 0105",Dilluns,Dl,Laboral,2011,2,Febrer,28,Tarda,19,"No és causa del  vianant",Motocicleta,Home,Conductor,58,"Ferit lleu","4584991,31","429705,59"
"2011S001448    ",9,"Sant Andreu",60,"Sant Andreu",52004,Borriana,"0132 0134",Dimecres,Dc,Laboral,2011,3,Març,2,Matí,13,"No és causa del  vianant",Bicicleta,Dona,Conductor,40,"Ferit lleu","4587134,27","432849,33"
"2011S001452    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",32700,Balmes,"0402 0404",Dimecres,Dc,Laboral,2011,3,Març,2,Tarda,16,"No és causa del  vianant",Motocicleta,Home,Conductor,45,"Ferit lleu","4584408,02","428138,66"
"2011S001456    ",2,Eixample,9,"la Nova Esquerra de l'Eixample",287201,Roma,"0030 0030",Dimecres,Dc,Laboral,2011,3,Març,2,Tarda,19,"No és causa del  vianant",Motocicleta,Home,Conductor,53,"Ferit lleu","4581644,16","428668,60"
"2011S000894    ",2,Eixample,7,"la Dreta de l'Eixample",350308,València,"0269 0269",Dimecres,Dc,Laboral,2011,2,Febrer,9,Tarda,16,"No és causa del  vianant",Motocicleta,Home,Conductor,21,"Ferit lleu","4583047,01","430284,22"
"2011S000904    ",2,Eixample,5,"el Fort Pienc",169409,"Corts Catalanes","0751 0751",Dijous,Dj,Laboral,2011,2,Febrer,10,Matí,07,"No és causa del  vianant",Turismo,Dona,Passatger,58,"Ferit lleu","4583735,55","431756,38"
"2011S000914    ",4,"Les Corts",21,Pedralbes,359200,Pedralbes,0050X0050X,Dijous,Dj,Laboral,2011,2,Febrer,10,Matí,13,"No és causa del  vianant",Motocicleta,Home,Conductor,53,"Ferit lleu","4582930,48","426176,15"
"2011S000916    ",7,Horta-Guinardó,41,"la Vall d'Hebron",352507,"Vall d'Hebron","0210 0210",Dijous,Dj,Laboral,2011,2,Febrer,10,Tarda,14,Altres,Autobús,Home,Passatger,76,"Ferit lleu","4587225,27","428733,62"
"2011S000924    ",2,Eixample,7,"la Dreta de l'Eixample",247659,"Pau Claris","9999 9999",Dijous,Dj,Laboral,2011,2,Febrer,10,Tarda,15,"No és causa del  vianant",Turismo,Home,Conductor,35,"Ferit lleu","4583353,85","430023,88"
"2011S001946    ",2,Eixample,6,"la Sagrada Família",350308,València,"0392 0392",Dimarts,Dm,Laboral,2011,3,Març,22,Tarda,16,"No és causa del  vianant",Ciclomotor,Home,Conductor,50,"Ferit lleu","4583777,15","431068,64"
"2011S001952    ",8,"Nou Barris",48,"la Guineueta",351901,Valldaura,"0145 0145",Dimarts,Dm,Laboral,2011,3,Març,22,Tarda,17,"No és causa del  vianant",Motocicleta,Home,Conductor,48,"Ferit lleu","4588061,73","430606,96"
"2011S001955    ",8,"Nou Barris",49,Canyelles,701267,"Dalt (Besòs)",001350000,Dimarts,Dm,Laboral,2011,3,Març,22,Tarda,20,"No és causa del  vianant",Motocicleta,Dona,Passatger,Desconegut,"Ferit lleu","4588274,79","430346,23"
"2011S001959    ",10,"Sant Martí",71,"Provençals del Poblenou",244800,Paraguai,"0006 0006",Dimarts,Dm,Laboral,2011,3,Març,22,Tarda,21,"No és causa del  vianant",Ciclomotor,Home,Conductor,19,"Ferit lleu","4585470,21","433797,01"
"2011S001966    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",267907,Provençals,"0007 0011",Dimecres,Dc,Laboral,2011,3,Març,23,Matí,08,"No és causa del  vianant",Motocicleta,Home,Conductor,34,"Ferit lleu","4584232,61","434188,30"
"2011S001969    ",2,Eixample,10,"Sant Antoni",169409,"Corts Catalanes","0408 0408",Dimecres,Dc,Laboral,2011,3,Març,23,Matí,09,"No és causa del  vianant",Motocicleta,Home,Conductor,46,"Ferit lleu","4581128,40","429170,58"
"2011S001971    ",6,Gràcia,31,"la Vila de Gràcia",211301,"Milà i Fontanals","0076 0078",Dimarts,Dm,Laboral,2011,3,Març,22,Matí,13,"No és causa del  vianant",Motocicleta,Home,Conductor,30,"Ferit lleu","4583998,71","429948,32"
"2011S001478    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",191204,Mallorca,"0207 0207",Dijous,Dj,Laboral,2011,3,Març,3,Matí,10,"No és causa del  vianant",Ciclomotor,Home,Conductor,31,"Ferit lleu","4582653,31","429694,95"
"2011S001491    ",5,"Sarrià-Sant Gervasi",23,Sarrià,102055,"Doctor Francesc Darder",0015X0015X,Dijous,Dj,Laboral,2011,3,Març,3,Tarda,20,"No és causa del  vianant",Motocicleta,Home,Conductor,21,"Ferit lleu","4583296,71","426180,12"
"2011S000929    ",2,Eixample,9,"la Nova Esquerra de l'Eixample",110803,Entença,"0070 0070",Dijous,Dj,Laboral,2011,2,Febrer,10,Tarda,17,"No és causa del  vianant",Taxi,Home,Vianant,78,"Ferit lleu","4581390,05","429146,21"
"2011S001993    ",8,"Nou Barris",56,Vallbona,341001,"Torre Vella","0029 0029",Dimecres,Dc,Laboral,2011,3,Març,23,Tarda,20,"No és causa del  vianant",Motocicleta,Home,Conductor,45,"Ferit lleu","4590703,21","431997,88"
"2011S001492    ",2,Eixample,7,"la Dreta de l'Eixample",89004,"Consell de Cent","0441 0441",Dijous,Dj,Laboral,2011,3,Març,3,Tarda,20,"No és causa del  vianant",Motocicleta,Home,Conductor,22,"Ferit lleu","4583417,13","431044,96"
"2011S001498    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",700654,Litoral,"9993 9993",Divendres,Dv,Laboral,2011,3,Març,4,Matí,07,"No és causa del  vianant",Motocicleta,Dona,Conductor,32,"Ferit lleu","4582301,09","432911,50"
"2011S001513    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",700906,"Manuel Azaña","0002 0002",Divendres,Dv,Laboral,2011,3,Març,4,Tarda,17,"No és causa del  vianant",Motocicleta,Dona,Conductor,23,"Ferit lleu","4581247,67","425757,30"
"2011S000460    ",5,"Sarrià-Sant Gervasi",23,Sarrià,320908,"Sarrià a Vallvidrera","0143 0143",Diumenge,Dg,Laboral,2011,1,Gener,23,Matí,12,"No és causa del  vianant",Ciclomotor,Home,Passatger,28,"Ferit lleu","4584459,71","425708,37"
"2011S000464    ",2,Eixample,7,"la Dreta de l'Eixample",349309,Universitat,"0010 0010",Diumenge,Dg,Laboral,2011,1,Gener,23,Tarda,21,"No és causa del  vianant",Motocicleta,Dona,Conductor,30,"Ferit lleu","4582207,63","430425,65"
"2011S000467    ",1,"Ciutat Vella",1,"el Raval",701349,Drassanes,"0001 0001",Diumenge,Dg,Laboral,2011,1,Gener,23,Nit,23,"No és causa del  vianant",Turismo,Home,Conductor,36,"Ferit lleu","4580892,36","431214,13"
"2011S000473    ",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",302000,"Sant Gervasi","0039 0039",Dilluns,Dl,Laboral,2011,1,Gener,24,Matí,09,"No és causa del  vianant",Motocicleta,Home,Conductor,26,"Ferit lleu","4584824,60","427837,86"
"2011S000480    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",244300,"Pius XII","0005 0005",Dilluns,Dl,Laboral,2011,1,Gener,24,Matí,13,"No és causa del  vianant",Ciclomotor,Dona,Conductor,33,"Ferit lleu","4582243,39","426715,39"
"2011S000490    ",6,Gràcia,29,"el Coll",37000,"Beat Almató","0075 0075",Dilluns,Dl,Laboral,2011,1,Gener,24,Tarda,17,"No és causa del  vianant",Turismo,Dona,Vianant,78,"Ferit lleu","4585816,80","428970,70"
"2011S000967    ",2,Eixample,7,"la Dreta de l'Eixample",148307,Gràcia,"0021 0021",Dissabte,Ds,Laboral,2011,2,Febrer,12,Nit,01,"No és causa del  vianant",Taxi,Home,Conductor,55,"Ferit lleu","4582633,97","430417,38"
"2011S000987    ",9,"Sant Andreu",59,"el Bon Pastor",264308,Potosí,"0036 0036",Dissabte,Ds,Laboral,2011,2,Febrer,12,Nit,22,"No és causa del  vianant",Turismo,Dona,Conductor,24,"Ferit lleu","4588476,99","433695,72"
"2011S002010    ",6,Gràcia,28,"Vallcarca i els Penitents",158107,Vallcarca,"0044 0044",Dijous,Dj,Laboral,2011,3,Març,24,Tarda,16,"Creuar per fora pas de vianants",Ciclomotor,Home,Vianant,81,"Ferit lleu","4584767,74","428891,67"
"2011S002015    ",2,Eixample,5,"el Fort Pienc",197302,Marina,"0169 0175",Dijous,Dj,Laboral,2011,3,Març,24,Tarda,18,"No és causa del  vianant",Motocicleta,Home,Conductor,41,"Ferit lleu","4583608,29","431599,81"
"2011S002021    ",5,"Sarrià-Sant Gervasi",23,Sarrià,37350,"J. V. Foix","0043 0043",Dijous,Dj,Laboral,2011,3,Març,24,Tarda,20,"No és causa del  vianant",Motocicleta,Dona,Vianant,66,"Ferit lleu","4583277,30","426511,12"
"2011S001556    ",7,Horta-Guinardó,33,"el Baix Guinardó",297001,"Sant Antoni Maria Claret","0109 0109",Dilluns,Dl,Laboral,2011,3,Març,7,Matí,06,"No és causa del  vianant",Taxi,Home,Conductor,63,"Ferit lleu","4584658,85","430782,54"
"2011S000506    ",8,"Nou Barris",48,"la Guineueta",351901,Valldaura,"0208 0208",Dimarts,Dm,Laboral,2011,1,Gener,25,Matí,11,"No és causa del  vianant",Motocicleta,Dona,Conductor,33,"Ferit lleu","4587965,86","430936,46"
"2011S001003    ",6,Gràcia,31,"la Vila de Gràcia",90502,Còrsega,"0371 0371",Diumenge,Dg,Laboral,2011,2,Febrer,13,Tarda,20,"No és causa del  vianant",Turismo,Home,Conductor,68,"Ferit lleu","4583595,83","430079,89"
"2011S002062    ",5,"Sarrià-Sant Gervasi",23,Sarrià,353805,Vallvidrera,"0049 0057",Dissabte,Ds,Laboral,2011,3,Març,26,Matí,12,"No és causa del  vianant",Motocicleta,Home,Conductor,24,"Ferit lleu","4584612,94","425947,63"
"2011S002063    ",2,Eixample,5,"el Fort Pienc",225500,Nàpols,"0143 0143",Dissabte,Ds,Laboral,2011,3,Març,26,Matí,13,"No és causa del  vianant",Motocicleta,Home,Conductor,32,"Ferit lleu","4583277,24","431381,80"
"2011S000535    ",8,"Nou Barris",46,"el Turó de la Peira",103003,"Doctor Pi i Molist","0077 0077",Dimecres,Dc,Laboral,2011,1,Gener,26,Matí,12,"No és causa del  vianant",Turismo,Dona,Vianant,68,"Ferit lleu","4587473,25","430970,75"
"2011S000544    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",18505,Aragó,"0149 0149",Dimecres,Dc,Laboral,2011,1,Gener,26,Tarda,17,"No és causa del  vianant",Motocicleta,Home,Conductor,40,"Ferit lleu","4582050,42","429461,94"
"2011S000554    ",4,"Les Corts",19,"les Corts",320704,Sarrià,"0066 0066",Dimecres,Dc,Laboral,2011,1,Gener,26,Tarda,19,"No és causa del  vianant",Motocicleta,Home,Conductor,54,"Ferit lleu","4582739,77","428214,10"
"2011S000556    ",2,Eixample,5,"el Fort Pienc",9209,"Alí Bei","0071 0071",Dimecres,Dc,Laboral,2011,1,Gener,26,Nit,22,"No és causa del  vianant",Motocicleta,Home,Conductor,24,"Ferit lleu","4583017,64","431628,14"
"2011S000557    ",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",314406,"Santa Creu Olorda a Sarrià","0241 0241",Dimecres,Dc,Laboral,2011,1,Gener,26,Tarda,21,"No és causa del  vianant",Turismo,Home,Conductor,29,"Ferit lleu","4585140,78","423259,06"
"2011S001043    ",3,Sants-Montjuïc,14,"la Font de la Guatlla",169409,"Corts Catalanes","0322 0324",Dimarts,Dm,Laboral,2011,2,Febrer,15,Tarda,18,"No és causa del  vianant",Motocicleta,Dona,Conductor,39,"Ferit lleu","4580755,09","428785,51"
"2011S001047    ",2,Eixample,7,"la Dreta de l'Eixample",305100,"Sant Joan","0051 0051",Dimarts,Dm,Laboral,2011,2,Febrer,15,Tarda,19,"No és causa del  vianant",Motocicleta,Home,Conductor,37,"Ferit greu","4583332,73","430933,65"
"2011S001050    ",3,Sants-Montjuïc,11,"el Poble Sec",284101,"Rius i Taulet","0004 0012",Dimarts,Dm,Laboral,2011,2,Febrer,15,Nit,23,"No és causa del  vianant",Taxi,Home,Conductor,24,"Ferit lleu","4580674,71","429301,52"
"2011S002099    ",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",191703,Mandri,"0011 0011",Dilluns,Dl,Laboral,2011,3,Març,28,Matí,09,"No és causa del  vianant",Motocicleta,Dona,Passatger,22,"Ferit lleu","4583959,34","427782,52"
"2011S001607    ",10,"Sant Martí",73,"la Verneda i la Pau",700754,Ferradura,"0001 0001",Dimecres,Dc,Laboral,2011,3,Març,9,Matí,10,"No és causa del  vianant",Ciclomotor,Home,Conductor,31,"Ferit greu","4586175,05","433085,62"
"2011S001624    ",3,Sants-Montjuïc,11,"el Poble Sec",129459,"Font Honrada","0022 0022",Dijous,Dj,Laboral,2011,3,Març,10,Matí,10,"No és causa del  vianant",Turismo,Home,Vianant,41,"Ferit lleu","4580767,18","429500,60"
"2011S000581    ",3,Sants-Montjuïc,12,"la Marina del Prat Vermell",369408,"Zona Franca",0002B0002B,Dijous,Dj,Laboral,2011,1,Gener,27,Tarda,21,"No és causa del  vianant",Turismo,Home,Conductor,44,"Ferit lleu","4578253,73","428662,75"
"2011S002118    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",55807,"Francesc Macià","0006 0006",Dilluns,Dl,Laboral,2011,3,Març,28,Tarda,17,"No és causa del  vianant",Bicicleta,Home,Conductor,40,"Ferit lleu","4582935,23","428491,06"
"2011S002125    ",10,"Sant Martí",72,"Sant Martí de Provençals",322608,"Selva de Mar","0255 0255",Dilluns,Dl,Laboral,2011,3,Març,28,Nit,22,"No és causa del  vianant",Ciclomotor,Home,Conductor,40,"Ferit lleu","4585678,70","432961,03"
"2011S002137    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",143904,"General Mitre","0070 0070",Dimarts,Dm,Laboral,2011,3,Març,29,Tarda,17,"No és causa del  vianant",Motocicleta,Home,Conductor,43,"Ferit lleu","4583452,26","427615,69"
"2011S001649    ",9,"Sant Andreu",61,"la Sagrera",209900,Meridiana,"0300 0300",Dijous,Dj,Laboral,2011,3,Març,10,Tarda,19,"No és causa del  vianant",Motocicleta,Home,Conductor,28,"Ferit lleu","4586209,39","432177,82"
"2011S001660    ",3,Sants-Montjuïc,16,"la Bordeta",30602,Badal,"0040 0044",Divendres,Dv,Laboral,2011,3,Març,11,Matí,09,"No és causa del  vianant",Autobús,Dona,Passatger,22,"Ferit lleu","4580109,38","427678,14"
"2011S000590    ",2,Eixample,5,"el Fort Pienc",89004,"Consell de Cent","0508 0508",Divendres,Dv,Laboral,2011,1,Gener,28,Matí,13,"No és causa del  vianant",Turismo,Dona,Conductor,46,"Ferit lleu","4583833,61","431505,60"
"2011S000591    ",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",307003,"Sant Màrius","0002 0002",Divendres,Dv,Laboral,2011,1,Gener,28,Matí,13,"No és causa del  vianant",Motocicleta,Dona,Conductor,37,"Ferit lleu","4584245,49","428064,25"
"2011S001097    ",3,Sants-Montjuïc,12,"la Marina del Prat Vermell",701266,"Litoral (Llobregat)",001600000,Dijous,Dj,Laboral,2011,2,Febrer,17,Matí,13,"No és causa del  vianant",Motocicleta,Dona,Conductor,28,"Ferit lleu","4577763,57","428123,24"
"2011S001124    ",3,Sants-Montjuïc,17,"Sants - Badal",312400,Sants,"0429 0429",Divendres,Dv,Laboral,2011,2,Febrer,18,Matí,10,"No és causa del  vianant",Motocicleta,Home,Conductor,69,"Ferit lleu","4581026,40","426730,94"
"2011S002150    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",700892,"Garcia Fària",0014S0014S,Dimecres,Dc,Laboral,2011,3,Març,30,Matí,07,"No és causa del  vianant",Motocicleta,Dona,Conductor,38,"Ferit lleu","4583958,47","434326,15"
"2011S002166    ",9,"Sant Andreu",60,"Sant Andreu",173508,"Joan Torras","0030 0032",Dimecres,Dc,Laboral,2011,3,Març,30,Tarda,15,"No és causa del  vianant",Motocicleta,Home,Conductor,49,"Ferit lleu","4587860,74","432637,76"
"2011S002168    ",2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"9995 9995",Dimecres,Dc,Laboral,2011,3,Març,30,Tarda,17,"No és causa del  vianant",Motocicleta,Dona,Conductor,43,"Ferit lleu","4583638,25","430890,39"
"2011S001666    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",144601,Diagonal,0630B0630B,Divendres,Dv,Laboral,2011,3,Març,11,Matí,13,"No és causa del  vianant",Motocicleta,Home,Vianant,81,"Ferit lleu","4582780,48","428027,76"
