"Número d'expedient","Codi districte","Nom districte","Codi barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripció dia setmana","Dia setmana","Descripció tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Descripció torn","Hora de dia","Descripció causa vianant","Desc. Tipus vehicle implicat","Descripció sexe","Descripció tipus persona",Edat,"Descripció victimització","Coordenada UTM (Y)","Coordenada UTM (X)"
"2013S000529    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",28000,Augusta,"0061 0061",Dimecres,Dc,Laboral,2013,1,Gener,23,Nit,00,"No és causa del  vianant",Turismo,Home,Conductor,32,"Ferit lleu","4583707,15","429170,30"
"2013S000535    ",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",226400,"Las Navas de Tolosa","0329 0329",Dimecres,Dc,Laboral,2013,1,Gener,23,Matí,07,"No és causa del  vianant",Ciclomotor,Home,Conductor,39,"Ferit lleu","4585527,16","431983,63"
"2013S000072    ",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",109101,Enamorats,"0152 0152",Divendres,Dv,Laboral,2013,1,Gener,4,Tarda,17,"No és causa del  vianant",Tractocamión,Dona,Vianant,80,"Ferit lleu","4584645,89","431991,79"
"2013S000074    ",2,Eixample,7,"la Dreta de l'Eixample",350308,València,"0369 0369",Divendres,Dv,Laboral,2013,1,Gener,4,Tarda,18,"No és causa del  vianant",Turismo,Dona,Conductor,23,"Ferit lleu","4583597,13","430849,53"
"2013S000075    ",7,Horta-Guinardó,33,"el Baix Guinardó",178308,Lepant,"0369 0369",Divendres,Dv,Laboral,2013,1,Gener,4,Tarda,16,"No és causa del  vianant",Turismo,Dona,Conductor,36,"Ferit lleu","4584737,08","430722,16"
"2013S000077    ",9,"Sant Andreu",63,Navas,152600,Guinardó,"0019 0019",Divendres,Dv,Laboral,2013,1,Gener,4,Tarda,18,"No és causa del  vianant",Motocicleta,Home,Conductor,27,"Ferit lleu","4585521,49","431659,51"
"2013S000085    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,Diagonal,"0623 0627",Dissabte,Ds,Laboral,2013,1,Gener,5,Matí,13,"No és causa del  vianant",Turismo,Home,Conductor,34,"Ferit lleu","4582352,14","427027,10"
"2013S000101    ",3,Sants-Montjuïc,18,Sants,293000,Sagunt,"0093 0093",Diumenge,Dg,Laboral,2013,1,Gener,6,Tarda,18,"No és causa del  vianant",Motocicleta,Home,Conductor,35,"Ferit lleu","4580661,78","427792,15"
"2013S000110    ",3,Sants-Montjuïc,12,"la Marina del Prat Vermell",701480,"Longitudinal 8","0015 0015",Dilluns,Dl,Laboral,2013,1,Gener,7,Matí,09,"No és causa del  vianant",Furgoneta,Home,Conductor,38,"Ferit lleu","4576250,31","425905,38"
"2013S000121    ",10,"Sant Martí",70,"el Besòs i el Maresme",701414,C-31,020840000,Dilluns,Dl,Laboral,2013,1,Gener,7,Matí,12,"No és causa del  vianant",Turismo,Home,Conductor,29,"Ferit lleu","4585877,10","434007,45"
"2013S000124    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",32700,Balmes,"0081 0081",Dilluns,Dl,Laboral,2013,1,Gener,7,Tarda,14,"No és causa del  vianant",Motocicleta,Home,Conductor,37,"Ferit lleu","4582695,99","429896,73"
"2013S000140    ",3,Sants-Montjuïc,15,Hostafrancs,114000,Espanya,"0005 0005",Dilluns,Dl,Laboral,2013,1,Gener,7,Nit,22,"No és causa del  vianant",Ciclomotor,Dona,Conductor,26,"Ferit lleu","4580937,40","428856,34"
"2013S000143    ",2,Eixample,7,"la Dreta de l'Eixample",18505,Aragó,"0225 0225",Dimarts,Dm,Laboral,2013,1,Gener,8,Nit,01,"No és causa del  vianant",Motocicleta,Home,Conductor,35,"Ferit lleu","4582611,70","430024,47"
"2013S000144    ",2,Eixample,6,"la Sagrada Família",289105,Rosselló,0458B0458B,Dimarts,Dm,Laboral,2013,1,Gener,8,Nit,04,"No és causa del  vianant",Turismo,Dona,Passatger,29,"Ferit lleu","4584533,84","431262,77"
"2013S000171    ",3,Sants-Montjuïc,18,Sants,312400,Sants,"0033 0033",Dimecres,Dc,Laboral,2013,1,Gener,9,Matí,07,"No és causa del  vianant",Ciclomotor,Dona,Conductor,28,"Ferit lleu","4580974,56","428091,10"
"2013S000237    ",2,Eixample,7,"la Dreta de l'Eixample",350308,València,"0327 0327",Divendres,Dv,Laboral,2013,1,Gener,11,Matí,08,"No és causa del  vianant",Turismo,Home,Passatger,23,"Ferit lleu","4583369,69","430616,18"
"2013S000242    ",2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0331 0331",Divendres,Dv,Laboral,2013,1,Gener,11,Matí,12,"No és causa del  vianant",Motocicleta,Home,Conductor,35,"Ferit greu","4583560,35","430660,61"
"2013S000246    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",701266,"Litoral (Llobregat)",000810000,Divendres,Dv,Laboral,2013,1,Gener,11,Tarda,15,"No és causa del  vianant",Motocicleta,Home,Conductor,42,"Ferit lleu","4582763,20","433331,93"
"2013S000272    ",2,Eixample,5,"el Fort Pienc",89004,"Consell de Cent","0444 0444",Dissabte,Ds,Laboral,2013,1,Gener,12,Tarda,17,"No és causa del  vianant",Motocicleta,Dona,Passatger,28,"Ferit lleu","4583528,91","431193,57"
"2013S000287    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",349706,"Comte d'Urgell","0202 0202",Diumenge,Dg,Laboral,2013,1,Gener,13,Tarda,20,"No és causa del  vianant",Motocicleta,Home,Conductor,22,"Ferit lleu","4582400,97","429101,84"
"2013S000312    ",9,"Sant Andreu",60,"Sant Andreu",209900,Meridiana,"0496 0496",Dimarts,Dm,Laboral,2013,1,Gener,15,Matí,08,"No és causa del  vianant",Motocicleta,Home,Conductor,23,"Ferit lleu","4587771,55","431999,34"
"2013S000313    ",5,"Sarrià-Sant Gervasi",23,Sarrià,58601,"Can Caralleu","0021 0021",Dimarts,Dm,Laboral,2013,1,Gener,15,Matí,08,"No és causa del  vianant",Turismo,Home,Conductor,36,"Ferit lleu","4583874,70","426078,34"
"2013S000317    ",9,"Sant Andreu",59,"el Bon Pastor",80101,"Ciutat d'Asunción","0028 0028",Dimarts,Dm,Laboral,2013,1,Gener,15,Matí,12,"Creuar per fora pas de vianants",Bicicleta,Dona,Vianant,51,"Ferit lleu","4588197,25","433287,03"
"2013S000326    ",6,Gràcia,28,"Vallcarca i els Penitents",701268,"Dalt (Llobregat)",001000000,Dimarts,Dm,Laboral,2013,1,Gener,15,Tarda,14,"No és causa del  vianant",Turismo,Dona,Passatger,61,"Ferit lleu","4585888,55","428210,43"
"2013S000334    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",4908,Àlaba,0160X0160X,Dimarts,Dm,Laboral,2013,1,Gener,15,Tarda,21,"No és causa del  vianant",Motocicleta,Home,Conductor,56,"Ferit lleu","4583864,70","432153,74"
"2013S000337    ",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",209900,Meridiana,"0143 0143",Dimecres,Dc,Laboral,2013,1,Gener,16,Matí,07,"No és causa del  vianant",Turismo,Dona,Passatger,31,"Ferit lleu","4584850,56","432108,37"
"2013S000339    ",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",139805,Ganduxer,"0136 0136",Dimecres,Dc,Laboral,2013,1,Gener,16,Matí,09,"No és causa del  vianant",Motocicleta,Dona,Passatger,15,"Ferit lleu","4584158,86","427439,06"
"2013S000353    ",2,Eixample,9,"la Nova Esquerra de l'Eixample",100800,Diputació,0045B0045B,Dimecres,Dc,Laboral,2013,1,Gener,16,Tarda,15,"No és causa del  vianant",Turismo,Home,Passatger,39,"Ferit greu","4581444,52","429225,28"
"2013S000354    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",350308,València,"0226 0226",Dimecres,Dc,Laboral,2013,1,Gener,16,Tarda,15,"No és causa del  vianant",Ciclomotor,Home,Conductor,40,"Ferit lleu","4582596,24","429859,11"
"2013S000367    ",8,"Nou Barris",56,Vallbona,330606,Tapioles,"0001 0001",Dijous,Dj,Laboral,2013,1,Gener,17,Nit,05,"No és causa del  vianant",Turismo,Dona,Conductor,25,"Ferit lleu","4590878,10","431653,89"
"2013S000371    ",3,Sants-Montjuïc,14,"la Font de la Guatlla",169409,"Corts Catalanes","0272 0272",Dijous,Dj,Laboral,2013,1,Gener,17,Matí,09,"No és causa del  vianant",Motocicleta,Dona,Conductor,39,"Ferit lleu","4580520,10","428545,83"
"2013S000376    ",2,Eixample,5,"el Fort Pienc",18505,Aragó,"0410 0410",Dijous,Dj,Laboral,2013,1,Gener,17,Matí,12,"No és causa del  vianant",Ciclomotor,Dona,Conductor,25,"Ferit lleu","4583607,79","431099,30"
"2013S000409    ",2,Eixample,9,"la Nova Esquerra de l'Eixample",362001,Vilamarí,"0100 0100",Divendres,Dv,Laboral,2013,1,Gener,18,Tarda,16,"No és causa del  vianant",Turismo,Home,Conductor,48,"Ferit lleu","4581486,43","428864,95"
"2013S000410    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",70607,Casanova,"0198 0198",Divendres,Dv,Laboral,2013,1,Gener,18,Tarda,16,"No és causa del  vianant",Ciclomotor,Home,Conductor,22,"Ferit lleu","4582810,58","429067,07"
"2013S000419    ",6,Gràcia,28,"Vallcarca i els Penitents",216702,Mons,0003X0003X,Divendres,Dv,Laboral,2013,1,Gener,18,Tarda,19,"No és causa del  vianant",Motocicleta,Home,Conductor,39,"Ferit lleu","4585182,21","428607,04"
"2013S000454    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",330107,Tànger,"0040 0042",Diumenge,Dg,Laboral,2013,1,Gener,20,Tarda,14,"No és causa del  vianant",Motocicleta,Home,Conductor,36,"Ferit lleu","4583689,07","432359,16"
"2013S000478    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,Diagonal,0629B0629B,Dilluns,Dl,Laboral,2013,1,Gener,21,Tarda,14,"No és causa del  vianant",Turismo,Home,Passatger,36,"Ferit lleu","4582332,62","426932,45"
"2013S000506    ",9,"Sant Andreu",60,"Sant Andreu",701267,"Dalt (Besòs)",0001E0000,Dimarts,Dm,Laboral,2013,1,Gener,22,Matí,12,"No és causa del  vianant",Turismo,Home,Conductor,39,"Ferit lleu","4588874,37","432483,81"
"2013S000045    ",2,Eixample,7,"la Dreta de l'Eixample",191204,Mallorca,"0274 0276",Dijous,Dj,Laboral,2013,1,Gener,3,Tarda,18,"Creuar per fora pas de vianants",Motocicleta,Home,Vianant,87,"Ferit greu","4583185,30","430268,14"
"2013S000047    ",2,Eixample,5,"el Fort Pienc",197302,Marina,"0203 0203",Dijous,Dj,Laboral,2013,1,Gener,3,Tarda,20,"No és causa del  vianant",Ciclomotor,Home,Conductor,26,"Ferit lleu","4583799,89","431413,87"
"2013S000059    ",8,"Nou Barris",52,"la Prosperitat",186601,República,"0008 0008",Divendres,Dv,Laboral,2013,1,Gener,4,Matí,09,"No és causa del  vianant",Motocicleta,Home,Conductor,52,"Ferit lleu","4587983,54","431187,15"
"2013S000063    ",2,Eixample,7,"la Dreta de l'Eixample",145003,Girona,"0089 0089",Divendres,Dv,Laboral,2013,1,Gener,4,Matí,13,"No és causa del  vianant",Motocicleta,Home,Conductor,31,"Ferit lleu","4583202,28","430708,88"
"2013S000067    ",8,"Nou Barris",52,"la Prosperitat",701268,"Dalt (Llobregat)",001520000,Divendres,Dv,Laboral,2013,1,Gener,4,Tarda,15,"No és causa del  vianant",Turismo,Dona,Conductor,32,"Ferit lleu","4588853,10","431921,33"
"2013S002579    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",701266,"Litoral (Llobregat)",000630000,Dimecres,Dc,Laboral,2013,4,Abril,10,Tarda,18,"No és causa del  vianant",Furgoneta,Home,Conductor,35,"Ferit lleu","4584120,29","434515,94"
"2013S002587    ",2,Eixample,5,"el Fort Pienc",18505,Aragó,"0410 0410",Dijous,Dj,Laboral,2013,4,Abril,11,Matí,06,"No és causa del  vianant",Turismo,Home,Conductor,52,"Ferit lleu","4583607,79","431099,30"
"2013S002587    ",2,Eixample,5,"el Fort Pienc",18505,Aragó,"0410 0410",Dijous,Dj,Laboral,2013,4,Abril,11,Matí,06,"No és causa del  vianant",Turismo,Home,Passatger,29,"Ferit lleu","4583607,79","431099,30"
"2013S001087    ",2,Eixample,7,"la Dreta de l'Eixample",74506,Catalunya,"0006 0006",Dimarts,Dm,Laboral,2013,2,Febrer,12,Tarda,15,"Creuar per fora pas de vianants",Motocicleta,Home,Conductor,36,"Ferit lleu","4582349,25","430546,45"
"2013S001629    ",8,"Nou Barris",53,"la Trinitat Nova",209900,Meridiana,"0629 0629",Dissabte,Ds,Laboral,2013,3,Març,2,Tarda,18,"No és causa del  vianant",Furgoneta,Home,Conductor,18,"Ferit lleu","4589478,56","432298,31"
"2013S001632    ",2,Eixample,5,"el Fort Pienc",18505,Aragó,"0410 0410",Dimarts,Dm,Laboral,2013,3,Març,5,Nit,22,"No és causa del  vianant",Ciclomotor,Home,Conductor,19,"Ferit lleu","4583607,79","431099,30"
"2013S001637    ",10,"Sant Martí",68,"el Poblenou",701265,"Litoral (Besòs)",000780000,Diumenge,Dg,Laboral,2013,3,Març,3,Matí,13,"No és causa del  vianant",Furgoneta,Home,Conductor,23,"Ferit lleu","4582963,81","433557,81"
"2013S000591    ",3,Sants-Montjuïc,14,"la Font de la Guatlla",169409,"Corts Catalanes","0218 0218",Dijous,Dj,Laboral,2013,1,Gener,24,Tarda,19,"No és causa del  vianant",Turismo,Home,Vianant,25,"Ferit lleu","4580326,06","428347,56"
"2013S000594    ",2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0606 0606",Dijous,Dj,Laboral,2013,1,Gener,24,Tarda,17,"No és causa del  vianant",Ciclomotor,Dona,Passatger,19,"Ferit lleu","4582275,11","430347,90"
"2013S000602    ",2,Eixample,9,"la Nova Esquerra de l'Eixample",110803,Entença,"0070 0070",Divendres,Dv,Laboral,2013,1,Gener,25,Nit,00,"No és causa del  vianant",Turismo,Dona,Passatger,22,"Ferit lleu","4581390,05","429146,21"
"2013S001119    ",8,"Nou Barris",53,"la Trinitat Nova",701267,"Dalt (Besòs)",0002S0000,Dimecres,Dc,Laboral,2013,2,Febrer,13,Matí,12,"No és causa del  vianant","Camión <= 3,5 Tm",Dona,Passatger,24,"Ferit lleu","4588851,80","431738,70"
"2013S001119    ",8,"Nou Barris",53,"la Trinitat Nova",701267,"Dalt (Besòs)",0002S0000,Dimecres,Dc,Laboral,2013,2,Febrer,13,Matí,12,"No és causa del  vianant",Turismo,Home,Conductor,63,"Ferit lleu","4588851,80","431738,70"
"2013S001132    ",10,"Sant Martí",71,"Provençals del Poblenou",253902,Perú,"0140 0142",Dijous,Dj,Laboral,2013,2,Febrer,14,Nit,22,"No és causa del  vianant",Motocicleta,Home,Conductor,52,"Ferit lleu","4584861,28","433173,63"
"2013S001132    ",10,"Sant Martí",71,"Provençals del Poblenou",253902,Perú,"0140 0142",Dijous,Dj,Laboral,2013,2,Febrer,14,Nit,22,"No és causa del  vianant",Motocicleta,Home,Passatger,15,"Ferit lleu","4584861,28","433173,63"
"2013S001143    ",1,"Ciutat Vella",2,"el Barri Gòtic",82901,Colom,"0026 0026",Dijous,Dj,Laboral,2013,2,Febrer,14,Matí,13,"Creuar per fora pas de vianants",Furgoneta,Home,Vianant,68,"Ferit lleu","4581118,83","431380,16"
"2013S001649    ",2,Eixample,5,"el Fort Pienc",169409,"Corts Catalanes","0790 0790",Dilluns,Dl,Laboral,2013,3,Març,4,Matí,11,"Creuar per fora pas de vianants",Furgoneta,Dona,Vianant,82,"Ferit lleu","4583649,26","431743,09"
"2013S001661    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",363809,Villarroel,"0171 0171",Dilluns,Dl,Laboral,2013,3,Març,4,Tarda,20,"No és causa del  vianant",Ciclomotor,Home,Conductor,36,"Ferit lleu","4582414,06","429236,26"
"2013S001673    ",3,Sants-Montjuïc,18,Sants,98005,"Daoíz i Velarde","0038 0038",Dimarts,Dm,Laboral,2013,3,Març,5,Tarda,15,"No és causa del  vianant",Turismo,Dona,Conductor,43,"Ferit lleu","4580859,33","427489,10"
"2013S002128    ",3,Sants-Montjuïc,12,"la Marina del Prat Vermell",544734,"Príncep d'Espanya","0005 0005",Dijous,Dj,Laboral,2013,3,Març,21,Tarda,20,"No és causa del  vianant",Turismo,Home,Conductor,27,"Ferit lleu","4577174,30","428575,76"
"2013S002150    ",9,"Sant Andreu",57,"la Trinitat Vella",701267,"Dalt (Besòs)",001590000,Divendres,Dv,Laboral,2013,3,Març,22,Tarda,15,"No és causa del  vianant",Turismo,Home,Conductor,36,"Ferit lleu","4588906,94","432617,25"
"2013S002156    ",2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0686 0686",Divendres,Dv,Laboral,2013,3,Març,22,Tarda,17,"No és causa del  vianant",Motocicleta,Home,Conductor,36,"Ferit lleu","4582903,79","430980,62"
"2013S002158    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",701266,"Litoral (Llobregat)",000850000,Divendres,Dv,Laboral,2013,3,Març,22,Matí,13,"No és causa del  vianant",Motocicleta,Home,Conductor,39,"Ferit lleu","4582486,79","433042,41"
"2013S000620    ",6,Gràcia,28,"Vallcarca i els Penitents",701267,"Dalt (Besòs)",001000000,Divendres,Dv,Laboral,2013,1,Gener,25,Tarda,14,"No és causa del  vianant",Motocicleta,Home,Conductor,55,"Ferit lleu","4585893,00","428198,70"
"2013S000621    ",3,Sants-Montjuïc,11,"el Poble Sec",178400,Lleida,"0041 0041",Divendres,Dv,Laboral,2013,1,Gener,25,Tarda,16,"No és causa del  vianant",Motocicleta,Home,Conductor,31,"Ferit lleu","4580626,11","429486,58"
"2013S000636    ",1,"Ciutat Vella",2,"el Barri Gòtic",701265,"Litoral (Besòs)",001010000,Dissabte,Ds,Laboral,2013,1,Gener,26,Nit,05,"No és causa del  vianant",Taxi,Home,Conductor,45,"Ferit lleu","4581550,86","431765,17"
"2013S000640    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",349706,"Comte d'Urgell","0268 0270",Dissabte,Ds,Laboral,2013,1,Gener,26,Tarda,14,"No és causa del  vianant",Turismo,Home,Vianant,69,"Ferit lleu","4582741,62","428764,42"
"2013S000644    ",7,Horta-Guinardó,36,"la Font d'en Fargues",121005,"Frederic Rahola","0003 0003",Dissabte,Ds,Laboral,2013,1,Gener,26,Tarda,17,"No és causa del  vianant",Ciclomotor,Home,Conductor,53,"Ferit lleu","4586744,62","430328,35"
"2013S001149    ",2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0313 0315",Dijous,Dj,Laboral,2013,2,Febrer,14,Tarda,16,"No és causa del  vianant",Turismo,Home,Conductor,57,"Ferit lleu","4583621,87","430848,87"
"2013S001159    ",2,Eixample,5,"el Fort Pienc",76807,Sardenya,"0169 0169",Dijous,Dj,Laboral,2013,2,Febrer,14,Tarda,19,"No és causa del  vianant",Motocicleta,Home,Conductor,68,"Ferit lleu","4583407,76","431629,62"
"2013S001167    ",8,"Nou Barris",50,"les Roquetes",701268,"Dalt (Llobregat)",001470000,Divendres,Dv,Laboral,2013,2,Febrer,15,Nit,02,"No és causa del  vianant",Turismo,Home,Passatger,18,"Ferit lleu","4588765,12","431434,24"
"2013S001676    ",2,Eixample,6,"la Sagrada Família",76807,Sardenya,"0267 0267",Dimarts,Dm,Laboral,2013,3,Març,5,Tarda,18,"No és causa del  vianant",Furgoneta,Home,Passatger,33,"Ferit lleu","4583905,83","431143,23"
"2013S001695    ",2,Eixample,7,"la Dreta de l'Eixample",49509,Bruc,"0153 0153",Dimecres,Dc,Laboral,2013,3,Març,6,Matí,11,"No és causa del  vianant",Autobús,Home,Passatger,75,"Ferit lleu","4583585,42","430146,19"
"2013S001699    ",7,Horta-Guinardó,43,Horta,122303,"Feliu i Codina","0074 0074",Dimecres,Dc,Laboral,2013,3,Març,6,Tarda,16,"No és causa del  vianant",Turismo,Dona,Conductor,50,"Ferit lleu","4587698,46","430163,11"
"2013S002165    ",2,Eixample,6,"la Sagrada Família",197302,Marina,0211X0211X,Divendres,Dv,Laboral,2013,3,Març,22,Tarda,19,"No és causa del  vianant",Turismo,Home,Conductor,30,"Ferit lleu","4583871,82","431387,39"
"2013S002169    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",18505,Aragó,0224X0224X,Divendres,Dv,Laboral,2013,3,Març,22,Tarda,19,"No és causa del  vianant",Ciclomotor,Dona,Vianant,71,"Ferit lleu","4582481,70","429934,86"
"2013S002174    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",302906,"Sant Hermenegild","0032 0032",Divendres,Dv,Laboral,2013,3,Març,22,Nit,22,"No és causa del  vianant",Motocicleta,Dona,Passatger,31,"Ferit lleu","4584050,28","428579,23"
"2013S002179    ",9,"Sant Andreu",60,"Sant Andreu",209900,Meridiana,"0456 0456",Dissabte,Ds,Laboral,2013,3,Març,23,Matí,07,"No és causa del  vianant",Turismo,Dona,Passatger,75,"Ferit lleu","4587522,29","431931,57"
"2013S002184    ",10,"Sant Martí",71,"Provençals del Poblenou",143609,"Josep Pla",0139B0141,Dissabte,Ds,Laboral,2013,3,Març,23,Tarda,17,"No és causa del  vianant",Turismo,Home,Conductor,37,"Ferit lleu","4585235,88","433954,17"
"2013S002185    ",2,Eixample,7,"la Dreta de l'Eixample",74506,Catalunya,"0060 0060",Dissabte,Ds,Laboral,2013,3,Març,23,Tarda,17,"No és causa del  vianant",Taxi,Dona,Vianant,30,"Ferit greu","4582745,98","430155,81"
"2013S000673    ",1,"Ciutat Vella",1,"el Raval",67307,Carme,"0081 0081",Dilluns,Dl,Laboral,2013,1,Gener,28,Matí,09,"No és causa del  vianant",Turismo,Home,Vianant,66,"Ferit lleu","4581512,61","430457,82"
"2013S000680    ",10,"Sant Martí",68,"el Poblenou",367504,"Doctor Trueta","0121 0121",Dilluns,Dl,Laboral,2013,1,Gener,28,Tarda,15,"No és causa del  vianant",Taxi,Home,Conductor,52,"Ferit lleu","4583118,17","433078,07"
"2013S000686    ",10,"Sant Martí",68,"el Poblenou",186703,Llull,0164X0164X,Dilluns,Dl,Laboral,2013,1,Gener,28,Tarda,20,"No és causa del  vianant",Motocicleta,Home,Conductor,27,"Ferit lleu","4583631,01","433272,98"
"2013S001187    ",2,Eixample,6,"la Sagrada Família",18505,Aragó,"0477 0477",Divendres,Dv,Laboral,2013,2,Febrer,15,Tarda,17,"No és causa del  vianant",Motocicleta,Home,Conductor,52,"Ferit lleu","4584109,55","431564,25"
"2013S001191    ",3,Sants-Montjuïc,17,"Sants - Badal",187207,Madrid,"0106 0108",Divendres,Dv,Laboral,2013,2,Febrer,15,Tarda,17,"No és causa del  vianant",Motocicleta,Home,Conductor,19,"Ferit lleu","4581371,30","427198,11"
"2013S001194    ",2,Eixample,7,"la Dreta de l'Eixample",145003,Girona,"0045 0045",Divendres,Dv,Laboral,2013,2,Febrer,15,Tarda,20,"No és causa del  vianant",Bicicleta,Dona,Conductor,28,"Ferit lleu","4582963,71","430942,18"
"2013S002192    ",2,Eixample,7,"la Dreta de l'Eixample",74506,Catalunya,"0088 0088",Diumenge,Dg,Laboral,2013,3,Març,24,Matí,06,"No és causa del  vianant",Turismo,Home,Passatger,21,"Ferit lleu","4582931,95","429957,08"
"2013S002210    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,Diagonal,"0641 0641",Dilluns,Dl,Laboral,2013,3,Març,25,Matí,08,"No és causa del  vianant",Ciclomotor,Dona,Conductor,39,"Ferit lleu","4582222,08","426591,17"
"2013S000703    ",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",161407,Indústria,"0209 0209",Dimarts,Dm,Laboral,2013,1,Gener,29,Tarda,14,"No és causa del  vianant",Turismo,Home,Conductor,70,"Ferit lleu","4584991,14","431314,70"
"2013S000711    ",9,"Sant Andreu",59,"el Bon Pastor",347551,Tucumán,"0002 0002",Dimarts,Dm,Laboral,2013,1,Gener,29,Tarda,18,"No és causa del  vianant",Turismo,Dona,Passatger,21,"Ferit lleu","4588685,57","433242,08"
"2013S000711    ",9,"Sant Andreu",59,"el Bon Pastor",347551,Tucumán,"0002 0002",Dimarts,Dm,Laboral,2013,1,Gener,29,Tarda,18,"No és causa del  vianant",Turismo,Dona,Passatger,40,"Ferit lleu","4588685,57","433242,08"
"2013S000715    ",2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0337 0337",Dimarts,Dm,Laboral,2013,1,Gener,29,Tarda,20,"No és causa del  vianant",Motocicleta,Dona,Passatger,23,"Ferit lleu","4583519,34","430532,79"
"2013S001216    ",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",335654,"Vallvidrera al Tibidabo","0045 0045",Dissabte,Ds,Laboral,2013,2,Febrer,16,Tarda,16,"No és causa del  vianant",Turismo,Dona,Conductor,38,"Ferit lleu","4586011,85","426554,86"
"2013S001236    ",9,"Sant Andreu",60,"Sant Andreu",209900,Meridiana,"0600 0602",Dilluns,Dl,Laboral,2013,2,Febrer,18,Matí,08,"No és causa del  vianant",Motocicleta,Home,Conductor,31,"Ferit lleu","4588512,71","432185,43"
"2013S001239    ",10,"Sant Martí",71,"Provençals del Poblenou",169409,"Corts Catalanes","0890 0890",Dilluns,Dl,Laboral,2013,2,Febrer,18,Matí,13,"No és causa del  vianant",Motocicleta,Home,Conductor,36,"Ferit lleu","4584441,01","432553,24"
"2013S002230    ",4,"Les Corts",19,"les Corts",88001,"Comtes de Bell-lloc","0144 0148",Dilluns,Dl,Laboral,2013,3,Març,25,Tarda,15,"No és causa del  vianant",Motocicleta,Home,Conductor,26,"Ferit greu","4581760,61","427870,73"
"2013S002232    ",3,Sants-Montjuïc,14,"la Font de la Guatlla",169409,"Corts Catalanes","0284 0284",Dilluns,Dl,Laboral,2013,3,Març,25,Tarda,17,"Desobeir el senyal del semàfor",Motocicleta,Home,Conductor,24,"Ferit lleu","4580576,63","428603,46"
"2013S002238    ",2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0390 0390",Dimarts,Dm,Laboral,2013,3,Març,26,Matí,08,"No és causa del  vianant",Motocicleta,Home,Conductor,26,"Ferit lleu","4583583,60","430563,44"
"2013S002242    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",289105,Rosselló,"0187 0187",Dimarts,Dm,Laboral,2013,3,Març,26,Tarda,14,"No és causa del  vianant",Motocicleta,Dona,Conductor,24,"Ferit lleu","4582773,76","429432,20"
"2013S000726    ",3,Sants-Montjuïc,12,"la Marina del Prat Vermell",175478,"K Zona Franca","0033 0033",Dimecres,Dc,Laboral,2013,1,Gener,30,Matí,09,"No és causa del  vianant",Motocicleta,Dona,Conductor,34,"Ferit lleu","4576573,69","425736,89"
"2013S000747    ",3,Sants-Montjuïc,13,"la Marina de Port",701391,"Jane Addams","0018 0018",Dimecres,Dc,Laboral,2013,1,Gener,30,Nit,22,"No és causa del  vianant",Motocicleta,Dona,Conductor,38,"Ferit lleu","4579524,79","427809,85"
"2013S000751    ",6,Gràcia,28,"Vallcarca i els Penitents",116901,"Esteve Terradas","0043 0043",Dijous,Dj,Laboral,2013,1,Gener,31,Matí,07,"No és causa del  vianant",Motocicleta,Dona,Conductor,31,"Ferit lleu","4585229,08","428255,33"
"2013S001256    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",163504,"Isabel II","0002 0002",Dilluns,Dl,Laboral,2013,2,Febrer,18,Nit,22,"No és causa del  vianant",Motocicleta,Dona,Conductor,52,"Ferit lleu","4581619,21","431742,93"
