epoch,loss,mse
75,0.26921969652175903,0.26921969652175903
76,0.2705529034137726,0.2705529034137726
77,0.2674776613712311,0.2674776613712311
78,0.27005258202552795,0.27005258202552795
79,0.2677300274372101,0.2677300274372101
80,0.2676292955875397,0.2676292955875397
81,0.2650052011013031,0.2650052011013031
82,0.26626095175743103,0.26626095175743103
83,0.2649988532066345,0.2649988532066345
84,0.2628336250782013,0.2628336250782013
85,0.2662716209888458,0.2662716209888458
86,0.2638625204563141,0.2638625204563141
87,0.26175493001937866,0.26175493001937866
88,0.26436522603034973,0.26436522603034973
89,0.2614629864692688,0.2614629864692688
90,0.2610805928707123,0.2610805928707123
91,0.2613007426261902,0.2613007426261902
92,0.25983932614326477,0.25983932614326477
93,0.26071909070014954,0.26071909070014954
94,0.2595396637916565,0.2595396637916565
95,0.26156696677207947,0.26156696677207947
96,0.2582746148109436,0.2582746148109436
97,0.25782203674316406,0.25782203674316406
98,0.25731632113456726,0.25731632113456726
99,0.25835469365119934,0.25835469365119934
100,0.25676169991493225,0.25676169991493225
101,0.25603029131889343,0.25603029131889343
102,0.2560722231864929,0.2560722231864929
103,0.25677773356437683,0.25677773356437683
104,0.25458380579948425,0.25458380579948425
105,0.25375401973724365,0.25375401973724365
106,0.2548518180847168,0.2548518180847168
107,0.2537240982055664,0.2537240982055664
108,0.25391215085983276,0.25391215085983276
109,0.2545745372772217,0.2545745372772217
110,0.251357764005661,0.251357764005661
111,0.2535322606563568,0.2535322606563568
112,0.2527875602245331,0.2527875602245331
113,0.2516818344593048,0.2516818344593048
114,0.25171032547950745,0.25171032547950745
115,0.24879415333271027,0.24879415333271027
116,0.2515231966972351,0.2515231966972351
117,0.24701200425624847,0.24701200425624847
118,0.2510170638561249,0.2510170638561249
119,0.2451830506324768,0.2451830506324768
120,0.24859212338924408,0.24859212338924408
121,0.2501485049724579,0.2501485049724579
122,0.2496994286775589,0.2496994286775589
123,0.24781008064746857,0.24781008064746857
124,0.24496230483055115,0.24496230483055115
125,0.24715453386306763,0.24715453386306763
126,0.24895665049552917,0.24895665049552917
127,0.24641011655330658,0.24641011655330658
128,0.24618029594421387,0.24618029594421387
129,0.24662958085536957,0.24662958085536957
130,0.2437358796596527,0.2437358796596527
131,0.24209965765476227,0.24209965765476227
132,0.2428138256072998,0.2428138256072998
133,0.2425157129764557,0.2425157129764557
134,0.24162910878658295,0.24162910878658295
135,0.24343793094158173,0.24343793094158173
136,0.2446565181016922,0.2446565181016922
137,0.23722054064273834,0.23722054064273834
138,0.23922660946846008,0.23922660946846008
139,0.24034711718559265,0.24034711718559265
140,0.24152600765228271,0.24152600765228271
141,0.23964835703372955,0.23964835703372955
142,0.23972706496715546,0.23972706496715546
143,0.24105247855186462,0.24105247855186462
144,0.238871768116951,0.238871768116951
145,0.23951642215251923,0.23951642215251923
146,0.23848886787891388,0.23848886787891388
147,0.23874081671237946,0.23874081671237946
148,0.236949622631073,0.236949622631073
149,0.23637551069259644,0.23637551069259644
150,0.23314081132411957,0.23314081132411957
151,0.23689590394496918,0.23689590394496918
152,0.23614822328090668,0.23614822328090668
153,0.2364606261253357,0.2364606261253357
154,0.2347022444009781,0.2347022444009781
155,0.23626956343650818,0.23626956343650818
156,0.23347069323062897,0.23347069323062897
157,0.23350438475608826,0.23350438475608826
158,0.23140230774879456,0.23140230774879456
159,0.23233547806739807,0.23233547806739807
160,0.23308372497558594,0.23308372497558594
161,0.23296964168548584,0.23296964168548584
162,0.22851145267486572,0.22851145267486572
163,0.22997461259365082,0.22997461259365082
164,0.22969883680343628,0.22969883680343628
165,0.22982878983020782,0.22982878983020782
166,0.23251260817050934,0.23251260817050934
167,0.22910766303539276,0.22910766303539276
168,0.2282920628786087,0.2282920628786087
169,0.2298218011856079,0.2298218011856079
170,0.2310328632593155,0.2310328632593155
171,0.2283182591199875,0.2283182591199875
172,0.2309807389974594,0.2309807389974594
173,0.22590607404708862,0.22590607404708862
174,0.2282419353723526,0.2282419353723526
175,0.22640787065029144,0.22640787065029144
176,0.22496722638607025,0.22496722638607025
177,0.22621633112430573,0.22621633112430573
178,0.2276916205883026,0.2276916205883026
179,0.22491146624088287,0.22491146624088287
180,0.22445398569107056,0.22445398569107056
181,0.22488728165626526,0.22488728165626526
182,0.2252073734998703,0.2252073734998703
183,0.22682420909404755,0.22682420909404755
184,0.22218473255634308,0.22218473255634308
185,0.2216966450214386,0.2216966450214386
186,0.22235536575317383,0.22235536575317383
187,0.2233867645263672,0.2233867645263672
188,0.22206497192382812,0.22206497192382812
189,0.22255200147628784,0.22255200147628784
190,0.2210322618484497,0.2210322618484497
191,0.22224527597427368,0.22224527597427368
192,0.2196030616760254,0.2196030616760254
193,0.22018760442733765,0.22018760442733765
194,0.22197841107845306,0.22197841107845306
195,0.22090789675712585,0.22090789675712585
196,0.22151051461696625,0.22151051461696625
197,0.21892133355140686,0.21892133355140686
198,0.21880649030208588,0.21880649030208588
199,0.21869461238384247,0.21869461238384247
200,0.21627242863178253,0.21627242863178253
201,0.21734212338924408,0.21734212338924408
202,0.2171492725610733,0.2171492725610733
203,0.21903328597545624,0.21903328597545624
204,0.2183721363544464,0.2183721363544464
205,0.21804691851139069,0.21804691851139069
206,0.21709772944450378,0.21709772944450378
207,0.21519917249679565,0.21519917249679565
208,0.21463066339492798,0.21463066339492798
209,0.21571843326091766,0.21571843326091766
210,0.21773846447467804,0.21773846447467804
211,0.21760357916355133,0.21760357916355133
212,0.21676015853881836,0.21676015853881836
213,0.21280711889266968,0.21280711889266968
214,0.2168528288602829,0.2168528288602829
215,0.21046175062656403,0.21046175062656403
216,0.21537183225154877,0.21537183225154877
217,0.2152952253818512,0.2152952253818512
218,0.2118830531835556,0.2118830531835556
219,0.21296271681785583,0.21296271681785583
220,0.21054807305335999,0.21054807305335999
221,0.21240656077861786,0.21240656077861786
222,0.21473348140716553,0.21473348140716553
223,0.21423515677452087,0.21423515677452087
224,0.21152432262897491,0.21152432262897491
225,0.21256479620933533,0.21256479620933533
226,0.21218383312225342,0.21218383312225342
227,0.21151258051395416,0.21151258051395416
228,0.2097650021314621,0.2097650021314621
229,0.2099071443080902,0.2099071443080902
230,0.20854216814041138,0.20854216814041138
231,0.21225959062576294,0.21225959062576294
232,0.2053927332162857,0.2053927332162857
233,0.20665794610977173,0.20665794610977173
234,0.20674468576908112,0.20674468576908112
235,0.20784570276737213,0.20784570276737213
236,0.20630969107151031,0.20630969107151031
237,0.2069396674633026,0.2069396674633026
238,0.20510275661945343,0.20510275661945343
239,0.20926500856876373,0.20926500856876373
240,0.20478253066539764,0.20478253066539764
241,0.20577898621559143,0.20577898621559143
242,0.20756109058856964,0.20756109058856964
243,0.20434850454330444,0.20434850454330444
244,0.20564724504947662,0.20564724504947662
245,0.20490068197250366,0.20490068197250366
246,0.20617464184761047,0.20617464184761047
247,0.2014041393995285,0.2014041393995285
248,0.20311854779720306,0.20311854779720306
249,0.20486696064472198,0.20486696064472198
250,0.20376773178577423,0.20376773178577423
251,0.20422260463237762,0.20422260463237762
252,0.2073400616645813,0.2073400616645813
253,0.20296932756900787,0.20296932756900787
254,0.2044471800327301,0.2044471800327301
255,0.202988401055336,0.202988401055336
256,0.203669935464859,0.203669935464859
257,0.20184294879436493,0.20184294879436493
258,0.20391307771205902,0.20391307771205902
259,0.19843789935112,0.19843789935112
260,0.2027590274810791,0.2027590274810791
261,0.1990085244178772,0.1990085244178772
262,0.1996091902256012,0.1996091902256012
263,0.19772863388061523,0.19772863388061523
264,0.19648045301437378,0.19648045301437378
265,0.20024771988391876,0.20024771988391876
266,0.19389022886753082,0.19389022886753082
267,0.20029222965240479,0.20029222965240479
268,0.19574503600597382,0.19574503600597382
269,0.19631312787532806,0.19631312787532806
270,0.19635146856307983,0.19635146856307983
271,0.19519740343093872,0.19519740343093872
272,0.19933591783046722,0.19933591783046722
273,0.19446565210819244,0.19446565210819244
274,0.1963854283094406,0.1963854283094406
275,0.19129860401153564,0.19129860401153564
276,0.19625627994537354,0.19625627994537354
277,0.19561387598514557,0.19561387598514557
278,0.19551360607147217,0.19551360607147217
279,0.1963704377412796,0.1963704377412796
280,0.1943770945072174,0.1943770945072174
281,0.1948649287223816,0.1948649287223816
282,0.19446808099746704,0.19446808099746704
283,0.1914939135313034,0.1914939135313034
284,0.1925734132528305,0.1925734132528305
285,0.19584375619888306,0.19584375619888306
286,0.19234207272529602,0.19234207272529602
287,0.19021862745285034,0.19021862745285034
288,0.1947825402021408,0.1947825402021408
289,0.18995563685894012,0.18995563685894012
290,0.19125208258628845,0.19125208258628845
291,0.1881025731563568,0.1881025731563568
292,0.19074974954128265,0.19074974954128265
293,0.1885303258895874,0.1885303258895874
294,0.18844981491565704,0.18844981491565704
295,0.192230686545372,0.192230686545372
296,0.19039709866046906,0.19039709866046906
297,0.19106806814670563,0.19106806814670563
298,0.1897510588169098,0.1897510588169098
299,0.18803365528583527,0.18803365528583527
300,0.185116246342659,0.185116246342659
301,0.18696770071983337,0.18696770071983337
302,0.18810704350471497,0.18810704350471497
303,0.18597806990146637,0.18597806990146637
304,0.1848021000623703,0.1848021000623703
305,0.1848372220993042,0.1848372220993042
306,0.18703918159008026,0.18703918159008026
307,0.18597131967544556,0.18597131967544556
308,0.18763451278209686,0.18763451278209686
309,0.1862860918045044,0.1862860918045044
310,0.18073630332946777,0.18073630332946777
311,0.18397244811058044,0.18397244811058044
312,0.18347758054733276,0.18347758054733276
313,0.18141667544841766,0.18141667544841766
314,0.18557894229888916,0.18557894229888916
315,0.1795293241739273,0.1795293241739273
316,0.18577954173088074,0.18577954173088074
317,0.1861971616744995,0.1861971616744995
318,0.18381322920322418,0.18381322920322418
319,0.1791287213563919,0.1791287213563919
320,0.18445612490177155,0.18445612490177155
321,0.17912380397319794,0.17912380397319794
322,0.1840292066335678,0.1840292066335678
323,0.18119604885578156,0.18119604885578156
324,0.18032585084438324,0.18032585084438324
325,0.17533168196678162,0.17533168196678162
326,0.17887353897094727,0.17887353897094727
327,0.18313643336296082,0.18313643336296082
328,0.1806839108467102,0.1806839108467102
329,0.18094663321971893,0.18094663321971893
330,0.18011988699436188,0.18011988699436188
331,0.17939037084579468,0.17939037084579468
332,0.17676042020320892,0.17676042020320892
333,0.17743933200836182,0.17743933200836182
334,0.175993874669075,0.175993874669075
335,0.17502601444721222,0.17502601444721222
336,0.1796576976776123,0.1796576976776123
337,0.17431685328483582,0.17431685328483582
338,0.1762404441833496,0.1762404441833496
339,0.17892752587795258,0.17892752587795258
340,0.1745227873325348,0.1745227873325348
341,0.17388969659805298,0.17388969659805298
342,0.17826057970523834,0.17826057970523834
343,0.17493624985218048,0.17493624985218048
344,0.17371602356433868,0.17371602356433868
345,0.17593631148338318,0.17593631148338318
346,0.17090877890586853,0.17090877890586853
347,0.1738167405128479,0.1738167405128479
348,0.17399989068508148,0.17399989068508148
349,0.17440295219421387,0.17440295219421387
350,0.1723862886428833,0.1723862886428833
351,0.16930583119392395,0.16930583119392395
352,0.1708116978406906,0.1708116978406906
353,0.17178650200366974,0.17178650200366974
354,0.17040598392486572,0.17040598392486572
355,0.17115536332130432,0.17115536332130432
356,0.16647198796272278,0.16647198796272278
357,0.1672283560037613,0.1672283560037613
358,0.16963434219360352,0.16963434219360352
359,0.16732124984264374,0.16732124984264374
360,0.16830115020275116,0.16830115020275116
361,0.16879920661449432,0.16879920661449432
362,0.16971080005168915,0.16971080005168915
363,0.16466856002807617,0.16466856002807617
364,0.16856078803539276,0.16856078803539276
365,0.17019374668598175,0.17019374668598175
366,0.16564226150512695,0.16564226150512695
367,0.16782072186470032,0.16782072186470032
368,0.16435636579990387,0.16435636579990387
369,0.1654830425977707,0.1654830425977707
370,0.1636979579925537,0.1636979579925537
371,0.1664479523897171,0.1664479523897171
372,0.1670132726430893,0.1670132726430893
373,0.16667236387729645,0.16667236387729645
374,0.16539666056632996,0.16539666056632996
375,0.16697777807712555,0.16697777807712555
376,0.1642991304397583,0.1642991304397583
377,0.1635601669549942,0.1635601669549942
378,0.16074444353580475,0.16074444353580475
379,0.1637028306722641,0.1637028306722641
380,0.16483552753925323,0.16483552753925323
381,0.16293750703334808,0.16293750703334808
382,0.16158905625343323,0.16158905625343323
383,0.1655801236629486,0.1655801236629486
384,0.16316209733486176,0.16316209733486176
385,0.16472554206848145,0.16472554206848145
386,0.16183006763458252,0.16183006763458252
387,0.1601639837026596,0.1601639837026596
388,0.16180634498596191,0.16180634498596191
389,0.16069026291370392,0.16069026291370392
390,0.16217435896396637,0.16217435896396637
391,0.1591215282678604,0.1591215282678604
392,0.16123995184898376,0.16123995184898376
393,0.15701133012771606,0.15701133012771606
394,0.163905531167984,0.163905531167984
395,0.15763549506664276,0.15763549506664276
396,0.1593426614999771,0.1593426614999771
397,0.16029277443885803,0.16029277443885803
398,0.15598690509796143,0.15598690509796143
399,0.15916888415813446,0.15916888415813446
400,0.157674640417099,0.157674640417099
401,0.1544230878353119,0.1544230878353119
402,0.15911827981472015,0.15911827981472015
403,0.1575438380241394,0.1575438380241394
404,0.15740294754505157,0.15740294754505157
405,0.15839429199695587,0.15839429199695587
406,0.15472345054149628,0.15472345054149628
407,0.15434376895427704,0.15434376895427704
408,0.1575501412153244,0.1575501412153244
409,0.15391215682029724,0.15391215682029724
410,0.15647338330745697,0.15647338330745697
411,0.15712064504623413,0.15712064504623413
412,0.1573954075574875,0.1573954075574875
413,0.1541663557291031,0.1541663557291031
414,0.15222673118114471,0.15222673118114471
415,0.15536381304264069,0.15536381304264069
416,0.15097492933273315,0.15097492933273315
417,0.15384332835674286,0.15384332835674286
418,0.1501203030347824,0.1501203030347824
419,0.15457668900489807,0.15457668900489807
420,0.15191903710365295,0.15191903710365295
421,0.1523747444152832,0.1523747444152832
422,0.15259015560150146,0.15259015560150146
423,0.15323711931705475,0.15323711931705475
424,0.1505669802427292,0.1505669802427292
425,0.14916734397411346,0.14916734397411346
426,0.1531064361333847,0.1531064361333847
427,0.14816218614578247,0.14816218614578247
428,0.14851833879947662,0.14851833879947662
429,0.15243248641490936,0.15243248641490936
430,0.1533416211605072,0.1533416211605072
431,0.1484397053718567,0.1484397053718567
432,0.15209797024726868,0.15209797024726868
433,0.14680978655815125,0.14680978655815125
434,0.14804090559482574,0.14804090559482574
435,0.1475449949502945,0.1475449949502945
436,0.14821846783161163,0.14821846783161163
437,0.1469082534313202,0.1469082534313202
438,0.14960747957229614,0.14960747957229614
439,0.14339286088943481,0.14339286088943481
440,0.14560452103614807,0.14560452103614807
441,0.14646950364112854,0.14646950364112854
442,0.14607276022434235,0.14607276022434235
443,0.14301462471485138,0.14301462471485138
444,0.14466723799705505,0.14466723799705505
445,0.14677512645721436,0.14677512645721436
446,0.14379873871803284,0.14379873871803284
447,0.1420513391494751,0.1420513391494751
448,0.14495372772216797,0.14495372772216797
449,0.14100198447704315,0.14100198447704315
450,0.14014412462711334,0.14014412462711334
451,0.14414216578006744,0.14414216578006744
452,0.1426001638174057,0.1426001638174057
453,0.14422911405563354,0.14422911405563354
454,0.14445242285728455,0.14445242285728455
455,0.14256252348423004,0.14256252348423004
456,0.1451316773891449,0.1451316773891449
457,0.14233052730560303,0.14233052730560303
458,0.13956046104431152,0.13956046104431152
459,0.14597143232822418,0.14597143232822418
460,0.1430947184562683,0.1430947184562683
461,0.14196747541427612,0.14196747541427612
462,0.1412539929151535,0.1412539929151535
463,0.14063118398189545,0.14063118398189545
464,0.13974298536777496,0.13974298536777496
465,0.13809531927108765,0.13809531927108765
466,0.1429826319217682,0.1429826319217682
467,0.14328952133655548,0.14328952133655548
468,0.1398715376853943,0.1398715376853943
469,0.1378832310438156,0.1378832310438156
470,0.1410023421049118,0.1410023421049118
471,0.1363527476787567,0.1363527476787567
472,0.139786034822464,0.139786034822464
473,0.13896675407886505,0.13896675407886505
474,0.14225025475025177,0.14225025475025177
475,0.1358041912317276,0.1358041912317276
476,0.13677142560482025,0.13677142560482025
477,0.13626103103160858,0.13626103103160858
478,0.13829851150512695,0.13829851150512695
479,0.13731804490089417,0.13731804490089417
480,0.13456091284751892,0.13456091284751892
481,0.1369372308254242,0.1369372308254242
482,0.1380365490913391,0.1380365490913391
483,0.13761386275291443,0.13761386275291443
484,0.130477175116539,0.130477175116539
485,0.1399044692516327,0.1399044692516327
486,0.13273191452026367,0.13273191452026367
487,0.13652212917804718,0.13652212917804718
488,0.127498060464859,0.127498060464859
489,0.13372088968753815,0.13372088968753815
490,0.135163813829422,0.135163813829422
491,0.13383322954177856,0.13383322954177856
492,0.13229264318943024,0.13229264318943024
493,0.13037943840026855,0.13037943840026855
494,0.1286863386631012,0.1286863386631012
495,0.13376715779304504,0.13376715779304504
496,0.13416866958141327,0.13416866958141327
497,0.13009104132652283,0.13009104132652283
498,0.13082969188690186,0.13082969188690186
499,0.13445685803890228,0.13445685803890228
500,0.13517507910728455,0.13517507910728455
501,0.13304279744625092,0.13304279744625092
502,0.13495945930480957,0.13495945930480957
503,0.12873129546642303,0.12873129546642303
504,0.1316813975572586,0.1316813975572586
505,0.130020871758461,0.130020871758461
506,0.1324847936630249,0.1324847936630249
507,0.13076333701610565,0.13076333701610565
508,0.12819546461105347,0.12819546461105347
509,0.12988579273223877,0.12988579273223877
510,0.12428156286478043,0.12428156286478043
511,0.13120421767234802,0.13120421767234802
512,0.1302366405725479,0.1302366405725479
513,0.13111518323421478,0.13111518323421478
514,0.13019581139087677,0.13019581139087677
515,0.12783165276050568,0.12783165276050568
516,0.12761594355106354,0.12761594355106354
517,0.12625379860401154,0.12625379860401154
518,0.12507079541683197,0.12507079541683197
519,0.12899425625801086,0.12899425625801086
520,0.13115300238132477,0.13115300238132477
521,0.12807156145572662,0.12807156145572662
522,0.1290501058101654,0.1290501058101654
523,0.1268969625234604,0.1268969625234604
524,0.1285070925951004,0.1285070925951004
525,0.12563778460025787,0.12563778460025787
526,0.12682949006557465,0.12682949006557465
527,0.1239081546664238,0.1239081546664238
528,0.12391998618841171,0.12391998618841171
529,0.12649261951446533,0.12649261951446533
530,0.1234867200255394,0.1234867200255394
531,0.12292294949293137,0.12292294949293137
532,0.12836423516273499,0.12836423516273499
533,0.12281948328018188,0.12281948328018188
534,0.12402991205453873,0.12402991205453873
535,0.1252816915512085,0.1252816915512085
536,0.12322062253952026,0.12322062253952026
537,0.1247144415974617,0.1247144415974617
538,0.12031900882720947,0.12031900882720947
539,0.123294897377491,0.123294897377491
540,0.12291636317968369,0.12291636317968369
541,0.12390566617250443,0.12390566617250443
542,0.1239255890250206,0.1239255890250206
543,0.12249242514371872,0.12249242514371872
544,0.12079226225614548,0.12079226225614548
545,0.12298048287630081,0.12298048287630081
546,0.12423292547464371,0.12423292547464371
547,0.12280381470918655,0.12280381470918655
548,0.11937882751226425,0.11937882751226425
549,0.12624284625053406,0.12624284625053406
550,0.12110164761543274,0.12110164761543274
551,0.12271319329738617,0.12271319329738617
552,0.12021791934967041,0.12021791934967041
553,0.11868935823440552,0.11868935823440552
554,0.1207827776670456,0.1207827776670456
555,0.12006419152021408,0.12006419152021408
556,0.12075508385896683,0.12075508385896683
557,0.11860908567905426,0.11860908567905426
558,0.11930136382579803,0.11930136382579803
559,0.11781390011310577,0.11781390011310577
560,0.12009169161319733,0.12009169161319733
561,0.11960868537425995,0.11960868537425995
562,0.11668935418128967,0.11668935418128967
563,0.11639592796564102,0.11639592796564102
564,0.11913204193115234,0.11913204193115234
565,0.11641793698072433,0.11641793698072433
566,0.12025914341211319,0.12025914341211319
567,0.11919534206390381,0.11919534206390381
568,0.11477911472320557,0.11477911472320557
569,0.11926690489053726,0.11926690489053726
570,0.11900955438613892,0.11900955438613892
571,0.11886774748563766,0.11886774748563766
572,0.11501912772655487,0.11501912772655487
573,0.118160679936409,0.118160679936409
574,0.11905796080827713,0.11905796080827713
575,0.1174827292561531,0.1174827292561531
576,0.11693014949560165,0.11693014949560165
577,0.11632570624351501,0.11632570624351501
578,0.1145683005452156,0.1145683005452156
579,0.11688270419836044,0.11688270419836044
580,0.11482571810483932,0.11482571810483932
581,0.11393831670284271,0.11393831670284271
582,0.11210927367210388,0.11210927367210388
583,0.11649220436811447,0.11649220436811447
584,0.11384472250938416,0.11384472250938416
585,0.1188398227095604,0.1188398227095604
586,0.11719558387994766,0.11719558387994766
587,0.11257684230804443,0.11257684230804443
588,0.11539352685213089,0.11539352685213089
589,0.11515979468822479,0.11515979468822479
590,0.11780447512865067,0.11780447512865067
591,0.11358296871185303,0.11358296871185303
592,0.11039973050355911,0.11039973050355911
593,0.11652638763189316,0.11652638763189316
594,0.11381940543651581,0.11381940543651581
595,0.11579124629497528,0.11579124629497528
596,0.11427699774503708,0.11427699774503708
597,0.11015861481428146,0.11015861481428146
598,0.11673366278409958,0.11673366278409958
599,0.112566277384758,0.112566277384758
600,0.11334838718175888,0.11334838718175888
601,0.11249464750289917,0.11249464750289917
602,0.11314330995082855,0.11314330995082855
603,0.113318532705307,0.113318532705307
604,0.11368368566036224,0.11368368566036224
605,0.11345598846673965,0.11345598846673965
606,0.11204037815332413,0.11204037815332413
607,0.11001849174499512,0.11001849174499512
608,0.11649192869663239,0.11649192869663239
609,0.11222788691520691,0.11222788691520691
610,0.11061087250709534,0.11061087250709534
611,0.1144031509757042,0.1144031509757042
612,0.11184130609035492,0.11184130609035492
613,0.1112736389040947,0.1112736389040947
614,0.11229880154132843,0.11229880154132843
615,0.11171979457139969,0.11171979457139969
616,0.1139131411910057,0.1139131411910057
617,0.11143378913402557,0.11143378913402557
618,0.10984354466199875,0.10984354466199875
619,0.11081035435199738,0.11081035435199738
620,0.11013342440128326,0.11013342440128326
621,0.11197160184383392,0.11197160184383392
622,0.1092815175652504,0.1092815175652504
623,0.11362788081169128,0.11362788081169128
624,0.1077319085597992,0.1077319085597992
625,0.1084742620587349,0.1084742620587349
626,0.11039330810308456,0.11039330810308456
627,0.1104479730129242,0.1104479730129242
628,0.10440780967473984,0.10440780967473984
629,0.10884306579828262,0.10884306579828262
630,0.1070062518119812,0.1070062518119812
631,0.111033134162426,0.111033134162426
632,0.10568462312221527,0.10568462312221527
633,0.10788019746541977,0.10788019746541977
634,0.10558352619409561,0.10558352619409561
635,0.10686954855918884,0.10686954855918884
636,0.1077999398112297,0.1077999398112297
637,0.10412700474262238,0.10412700474262238
638,0.10533800721168518,0.10533800721168518
639,0.1102481335401535,0.1102481335401535
640,0.10386960953474045,0.10386960953474045
641,0.11021307855844498,0.11021307855844498
642,0.1046091765165329,0.1046091765165329
643,0.10774379968643188,0.10774379968643188
644,0.10627228021621704,0.10627228021621704
645,0.10605397820472717,0.10605397820472717
646,0.10798028111457825,0.10798028111457825
647,0.10914474725723267,0.10914474725723267
648,0.10825847834348679,0.10825847834348679
649,0.10456085205078125,0.10456085205078125
650,0.10320084542036057,0.10320084542036057
651,0.10364285111427307,0.10364285111427307
652,0.10933986306190491,0.10933986306190491
653,0.10363038629293442,0.10363038629293442
654,0.10441762953996658,0.10441762953996658
655,0.10577495396137238,0.10577495396137238
656,0.10251237452030182,0.10251237452030182
657,0.10276401787996292,0.10276401787996292
658,0.10457903146743774,0.10457903146743774
659,0.10403402149677277,0.10403402149677277
660,0.10717511177062988,0.10717511177062988
661,0.10506513714790344,0.10506513714790344
662,0.10544130206108093,0.10544130206108093
663,0.10551132261753082,0.10551132261753082
664,0.10295499861240387,0.10295499861240387
665,0.10266286134719849,0.10266286134719849
666,0.10402584075927734,0.10402584075927734
667,0.1043819859623909,0.1043819859623909
668,0.10546889901161194,0.10546889901161194
669,0.10143426805734634,0.10143426805734634
670,0.10294797271490097,0.10294797271490097
671,0.10579100251197815,0.10579100251197815
672,0.10155362635850906,0.10155362635850906
673,0.10490410029888153,0.10490410029888153
674,0.1016034409403801,0.1016034409403801
675,0.10021927207708359,0.10021927207708359
676,0.10295173525810242,0.10295173525810242
677,0.10634222626686096,0.10634222626686096
678,0.10354726016521454,0.10354726016521454
679,0.1009388417005539,0.1009388417005539
680,0.10230952501296997,0.10230952501296997
681,0.10244875401258469,0.10244875401258469
682,0.1035647988319397,0.1035647988319397
683,0.1012086421251297,0.1012086421251297
684,0.10288789123296738,0.10288789123296738
685,0.1002131849527359,0.1002131849527359
686,0.09967615455389023,0.09967615455389023
687,0.10224879533052444,0.10224879533052444
688,0.10277693718671799,0.10277693718671799
689,0.09983567893505096,0.09983567893505096
690,0.1039137914776802,0.1039137914776802
691,0.10091646760702133,0.10091646760702133
692,0.10025578737258911,0.10025578737258911
693,0.10146874934434891,0.10146874934434891
694,0.10035591572523117,0.10035591572523117
695,0.10277029126882553,0.10277029126882553
696,0.10185450315475464,0.10185450315475464
697,0.10058151185512543,0.10058151185512543
698,0.10109639167785645,0.10109639167785645
699,0.09986913949251175,0.09986913949251175
700,0.0967278704047203,0.0967278704047203
