"N£mero d'expedient","Codi districte","Nom districte","Codi barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripci¢ dia setmana","Dia setmana","Descripci¢ tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Hora de dia","Descripci¢ torn","Descripci¢ tipus accident","Coordenada UTM (Y)","Coordenada UTM (X)"
2012S005688,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",209900,Meridiana,"0203 0205",Dissabte,Ds,Laboral,2012,8,Agost,4,16,Tarda,"Col.lisi¢ fronto-lateral","4585382,72","432116,48"
2012S002763,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",194406,Maragall,"0045 0045",Dimecres,Dc,Laboral,2012,4,Abril,18,15,Tarda,"Col.lisi¢ lateral","4585404,32","431598,8"
2012S007349,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",367402,Volart,"0001 0001",Dissabte,Ds,Laboral,2012,10,Octubre,20,9,Mat°,Abast,"4585406,24","431594,76"
2012S003847,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",161407,Ind£stria,"0213 0213",Dimarts,Dm,Laboral,2012,5,Maig,29,12,Mat°,"Abast multiple","4585002,66","431325,76"
2012S009254,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",134801,Freser,"0064 0064",Dilluns,Dl,Laboral,2012,12,Desembre,31,9,Mat°,"Col.lisi¢ fronto-lateral","4584964,87","431585,78"
2012S000046,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",289105,Rossell¢,"0555 0555",Dimarts,Dm,Laboral,2012,1,Gener,3,13,Mat°,"Caiguda (dues rodes)","4584895,32","431616,88"
2012S000746,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",268003,Provenáa,"0598 0598",Dimecres,Dc,Laboral,2012,2,Febrer,1,12,Mat°,"Xoc contra element estÖtic","4584843,57","431794,53"
2012S006222,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",191204,Mallorca,"0518 0518",Dilluns,Dl,Laboral,2012,9,Setembre,3,15,Tarda,"Col.lisi¢ lateral","4584558,04","431675,33"
2012S004425,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",191204,Mallorca,"0518 0518",Dimarts,Dm,Laboral,2012,6,Juny,19,12,Mat°,"Col.lisi¢ lateral","4584558,04","431675,33"
2012S003295,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",350308,Valäncia,"0563 0563",Dimecres,Dc,Laboral,2012,5,Maig,9,12,Mat°,"Col.lisi¢ lateral","4584545,45","431816,61"
2012S009046,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",286300,Rogent,"0001 0001",Divendres,Dv,Laboral,2012,12,Desembre,21,14,Tarda,"Col.lisi¢ lateral","4584637,51","432097,42"
2012S006092,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",18505,Arag¢,"0607 0607",Dimarts,Dm,Laboral,2012,8,Agost,28,8,Mat°,"Col.lisi¢ lateral","4584629,17","432098,83"
2012S003516,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",18505,Arag¢,"0607 0607",Dimecres,Dc,Laboral,2012,5,Maig,16,18,Tarda,"Col.lisi¢ fronto-lateral","4584629,17","432098,83"
2012S005656,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",98209,"DegÖ Bah°","0047 0053",Divendres,Dv,Laboral,2012,8,Agost,3,1,Nit,"Xoc contra element estÖtic","4585003,93","431931,19"
2012S004302,10,"Sant Mart°",65,"el Clot",89004,"Consell de Cent","0623 0629",Dijous,Dj,Laboral,2012,6,Juny,14,17,Tarda,Abast,"4584425,42","432081,14"
2012S000371,10,"Sant Mart°",65,"el Clot",89004,"Consell de Cent","0631 0631",Dimarts,Dm,Laboral,2012,1,Gener,17,20,Tarda,"Col.lisi¢ lateral","4584443,28","432099,2"
2012S005350,10,"Sant Mart°",65,"el Clot",89004,"Consell de Cent","0597 0597",Dilluns,Dl,Laboral,2012,7,Juliol,23,9,Mat°,"Caiguda (dues rodes)","4584298,16","431950,29"
2012S003272,10,"Sant Mart°",65,"el Clot",89004,"Consell de Cent","0597 0597",Dimarts,Dm,Laboral,2012,5,Maig,8,17,Tarda,"Caiguda (dues rodes)","4584298,16","431950,29"
2012S003272,10,"Sant Mart°",65,"el Clot",89004,"Consell de Cent","0597 0597",Dimarts,Dm,Laboral,2012,5,Maig,8,17,Tarda,Abast,"4584298,16","431950,29"
2012S005277,10,"Sant Mart°",65,"el Clot",146902,"Glïries Catalanes","0019 0019",Dijous,Dj,Laboral,2012,7,Juliol,19,17,Tarda,"Col.lisi¢ lateral","4584181,5","432172,41"
2012S005218,10,"Sant Mart°",65,"el Clot",169409,"Corts Catalanes","0823 0823",Dimarts,Dm,Laboral,2012,7,Juliol,17,15,Tarda,Abast,"4584197,87","432229,7"
2012S001691,10,"Sant Mart°",65,"el Clot",209900,Meridiana,"0080 0080",Dimecres,Dc,Laboral,2012,3,Mará,7,23,Nit,"Col.lisi¢ lateral","4584292,69","432154,54"
2012S002926,10,"Sant Mart°",72,"Sant Mart° de Provenáals",107503,"Eduard Torroja","0021 0023",Dimarts,Dm,Laboral,2012,4,Abril,24,16,Tarda,"Col.lisi¢ fronto-lateral","4585439,4","433218,48"
2012S000889,10,"Sant Mart°",72,"Sant Mart° de Provenáals",158504,Huelva,"0032 0034",Dilluns,Dl,Laboral,2012,2,Febrer,6,22,Nit,"Col.lisi¢ lateral","4585404,02","432727,65"
2012S007542,10,"Sant Mart°",72,"Sant Mart° de Provenáals",15201,Andrade,"0084 0086",Dissabte,Ds,Laboral,2012,10,Octubre,27,13,Mat°,"Col.lisi¢ frontal","4585158,95","433051,64"
2012S006725,10,"Sant Mart°",65,"el Clot",18505,Arag¢,"0538 0538",Dimecres,Dc,Laboral,2012,9,Setembre,26,6,Mat°,"Col.lisi¢ lateral","4584367,22","431862,51"
2012S002406,10,"Sant Mart°",65,"el Clot",18505,Arag¢,"0538 0538",Dilluns,Dl,Laboral,2012,4,Abril,2,14,Tarda,"Caiguda (dues rodes)","4584367,22","431862,51"
2012S000445,10,"Sant Mart°",65,"el Clot",92701,Corunya,"0008 0008",Divendres,Dv,Laboral,2012,1,Gener,20,14,Tarda,"Col.lisi¢ lateral","4584547,74","432060,8"
2012S003851,10,"Sant Mart°",65,"el Clot",350308,Valäncia,"0671 0671",Dimarts,Dm,Laboral,2012,5,Maig,29,14,Tarda,"Col.lisi¢ fronto-lateral","4585102,37","432385,75"
2012S001233,10,"Sant Mart°",65,"el Clot",191204,Mallorca,"0623 0623",Diumenge,Dg,Laboral,2012,2,Febrer,19,6,Mat°,Abast,"4585139,85","432237,35"
2012S001700,10,"Sant Mart°",65,"el Clot",209900,Meridiana,"0188 0188",Dijous,Dj,Laboral,2012,3,Mará,8,11,Mat°,Abast,"4585113,98","432163,61"
2012S002091,10,"Sant Mart°",65,"el Clot",209900,Meridiana,"0190 0192",Dimecres,Dc,Laboral,2012,3,Mará,21,19,Tarda,Abast,"4585132,63","432163,69"
2012S006231,10,"Sant Mart°",65,"el Clot",346402,Trinxant,"0010 0012",Dilluns,Dl,Laboral,2012,9,Setembre,3,22,Nit,Abast,"4585179,51","432169,3"
2012S001255,10,"Sant Mart°",65,"el Clot",81603,Clot,"0165 0165",Dilluns,Dl,Laboral,2012,2,Febrer,20,18,Tarda,"Xoc contra element estÖtic","4585136,41","432399,82"
2012S003508,10,"Sant Mart°",65,"el Clot",191204,Mallorca,"0656 0656",Dimecres,Dc,Laboral,2012,5,Maig,16,12,Mat°,"Col.lisi¢ fronto-lateral","4585211,1","432341,84"
2012S001720,10,"Sant Mart°",65,"el Clot",305507,"Sant Joan de Malta","0011 0011",Dijous,Dj,Laboral,2012,3,Mará,8,18,Tarda,"Xoc contra element estÖtic","4584775,35","432499,23"
2012S002252,10,"Sant Mart°",65,"el Clot",42306,Bilbao,"0235 0235",Dimecres,Dc,Laboral,2012,3,Mará,28,10,Mat°,Abast,"4584935,78","432561,88"
2012S007826,10,"Sant Mart°",65,"el Clot",169409,"Corts Catalanes","0859 0859",Dijous,Dj,Laboral,2012,11,Novembre,8,8,Mat°,"Col.lisi¢ lateral","4584477,06","432515,37"
2012S008018,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",209900,Meridiana,0119B0119B,Dijous,Dj,Laboral,2012,11,Novembre,15,12,Mat°,Abast,"4584655,85","432106,39"
2012S004216,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",209900,Meridiana,"0123 0123",Dimarts,Dm,Laboral,2012,6,Juny,12,8,Mat°,Abast,"4584685,29","432106,63"
2012S008746,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",209900,Meridiana,"0139 0139",Dimarts,Dm,Laboral,2012,12,Desembre,11,23,Nit,"Col.lisi¢ fronto-lateral","4584830,37","432108,08"
2012S001742,10,"Sant Mart°",73,"la Verneda i la Pau",153205,Guip£scoa,"0178 0178",Divendres,Dv,Laboral,2012,3,Mará,9,13,Mat°,Atropellament,"4586430,73","433983,96"
2012S004608,10,"Sant Mart°",70,"el Besïs i el Maresme",266405,Prim,"0018 0018",Dilluns,Dl,Laboral,2012,6,Juny,25,16,Tarda,Abast,"4585113,04","434696,59"
2012S003983,10,"Sant Mart°",73,"la Verneda i la Pau",701048,"Fälix Mart° Alpera","0002 0002",Dilluns,Dl,Laboral,2012,6,Juny,4,6,Mat°,Altres,"4586186,02","434080,05"
2012S000544,10,"Sant Mart°",70,"el Besïs i el Maresme",701281,Llevant,"0001 0001",Dimarts,Dm,Laboral,2012,1,Gener,24,18,Tarda,"Xoc contra element estÖtic","4584967,56","434848,85"
2012S007959,10,"Sant Mart°",73,"la Verneda i la Pau",266405,Prim,"0198 0198",Dimarts,Dm,Laboral,2012,11,Novembre,13,6,Mat°,Atropellament,"4586184,13","433651,4"
2012S003461,10,"Sant Mart°",73,"la Verneda i la Pau",266405,Prim,"0160 0160",Dilluns,Dl,Laboral,2012,5,Maig,14,19,Tarda,Atropellament,"4585919,18","433936,89"
2012S000031,10,"Sant Mart°",73,"la Verneda i la Pau",153205,Guip£scoa,"0103 0103",Dilluns,Dl,Laboral,2012,1,Gener,2,19,Tarda,"Col.lisi¢ lateral","4585898,52","433379,49"
2012S001579,10,"Sant Mart°",73,"la Verneda i la Pau",153205,Guip£scoa,"0107 0107",Dissabte,Ds,Laboral,2012,3,Mará,3,14,Tarda,Abast,"4585932,73","433414,97"
2012S003684,10,"Sant Mart°",73,"la Verneda i la Pau",208205,Menorca,"0055 0055",Dimarts,Dm,Laboral,2012,5,Maig,22,20,Tarda,"Caiguda (dues rodes)","4586227,86","433396,53"
2012S000558,10,"Sant Mart°",73,"la Verneda i la Pau",57802,"Camp Arriassa","0082 0082",Dimecres,Dc,Laboral,2012,1,Gener,25,10,Mat°,Atropellament,"4586369,27","433527,62"
2012S004478,10,"Sant Mart°",73,"la Verneda i la Pau",266405,Prim,"0246 0246",Dimecres,Dc,Laboral,2012,6,Juny,20,19,Tarda,Atropellament,"4586441,87","433398,07"
2012S006478,10,"Sant Mart°",73,"la Verneda i la Pau",153205,Guip£scoa,"0131 0135",Divendres,Dv,Laboral,2012,9,Setembre,14,11,Mat°,Abast,"4586092,51","433578,31"
2012S005090,10,"Sant Mart°",73,"la Verneda i la Pau",318906,Santander,"0026 0026",Dijous,Dj,Laboral,2012,7,Juliol,12,9,Mat°,"Col.lisi¢ fronto-lateral","4586544,65","433319,33"
2012S002427,10,"Sant Mart°",71,"Provenáals del Poblenou",249304,"Pere IV","0416 0416",Dimarts,Dm,Laboral,2012,4,Abril,3,10,Mat°,"Col.lisi¢ frontal","4585020,79","433646,61"
2012S003028,10,"Sant Mart°",71,"Provenáals del Poblenou",249304,"Pere IV","0416 0416",Dissabte,Ds,Laboral,2012,4,Abril,28,8,Mat°,"Col.lisi¢ frontal","4585020,79","433646,61"
2012S007348,10,"Sant Mart°",70,"el Besïs i el Maresme",195409,Maresme,"0044 0044",Dissabte,Ds,Laboral,2012,10,Octubre,20,8,Mat°,"Xoc contra element estÖtic","4585089,43","434505,27"
2012S006493,10,"Sant Mart°",70,"el Besïs i el Maresme",266405,Prim,0045X0045X,Dissabte,Ds,Laboral,2012,9,Setembre,15,10,Mat°,Atropellament,"4585152,29","434571,63"
2012S006562,10,"Sant Mart°",70,"el Besïs i el Maresme",701414,C-31,20840000,Dimecres,Dc,Laboral,2012,9,Setembre,19,13,Mat°,"Col.lisi¢ fronto-lateral","4585877,1","434007,45"
2012S000767,10,"Sant Mart°",70,"el Besïs i el Maresme",701414,C-31,20850000,Dimecres,Dc,Laboral,2012,2,Febrer,1,23,Nit,Altres,"4585946,2","434078,33"
2012S001513,10,"Sant Mart°",68,"el Poblenou",30500,Badajoz,"0067 0067",Dijous,Dj,Laboral,2012,3,Mará,1,12,Mat°,Abast,"4583410,32","432935,05"
2012S006365,10,"Sant Mart°",68,"el Poblenou",148704,"Ciutat de Granada","0065 0065",Diumenge,Dg,Laboral,2012,9,Setembre,9,18,Tarda,Abast,"4583588,68","432950,62"
2012S005042,10,"Sant Mart°",68,"el Poblenou",186703,Llull,"0099 0099",Dimarts,Dm,Laboral,2012,7,Juliol,10,18,Tarda,"Bolcada (mÇs de dues rodes)","4583311,72","432897,25"
2012S003015,10,"Sant Mart°",68,"el Poblenou",186703,Llull,0164X0164X,Divendres,Dv,Laboral,2012,4,Abril,27,19,Tarda,"Col.lisi¢ lateral","4583631,01","433272,98"
2012S005997,10,"Sant Mart°",68,"el Poblenou",700667,"Jaume Vicens i Vives","0002 0002",Dimecres,Dc,Laboral,2012,8,Agost,22,21,Tarda,Altres,"4582845,3","433507,61"
2012S006344,10,"Sant Mart°",71,"Provenáals del Poblenou",249304,"Pere IV",0288X0288X,Dissabte,Ds,Laboral,2012,9,Setembre,8,13,Mat°,"Col.lisi¢ lateral","4584432,53","433309,2"
2012S006872,10,"Sant Mart°",71,"Provenáals del Poblenou",253902,Per£,"0251 0267",Dilluns,Dl,Laboral,2012,10,Octubre,1,18,Tarda,Atropellament,"4585249,27","433524,6"
2012S006902,10,"Sant Mart°",71,"Provenáals del Poblenou",701414,C-31,20750000,Dimarts,Dm,Laboral,2012,10,Octubre,2,14,Tarda,"Col.lisi¢ lateral","4585249,15","433366,47"
2012S008042,10,"Sant Mart°",71,"Provenáals del Poblenou",115603,Espronceda,"0194 0194",Divendres,Dv,Laboral,2012,11,Novembre,16,8,Mat°,Abast,"4584827,03","433077,4"
2012S002204,10,"Sant Mart°",71,"Provenáals del Poblenou",253902,Per£,"0140 0142",Dilluns,Dl,Laboral,2012,3,Mará,26,16,Tarda,"Col.lisi¢ lateral","4584861,28","433173,63"
2012S007183,10,"Sant Mart°",71,"Provenáals del Poblenou",325912,Täxtil,"0023 0023",Dissabte,Ds,Laboral,2012,10,Octubre,13,7,Mat°,Altres,"4584961,99","433176,36"
2012S007453,10,"Sant Mart°",71,"Provenáals del Poblenou",701414,C-31,20700000,Dimecres,Dc,Laboral,2012,10,Octubre,24,15,Tarda,"Col.lisi¢ lateral","4584901,86","433010,8"
2012S009147,10,"Sant Mart°",71,"Provenáals del Poblenou",701414,C-31,20710000,Dimarts,Dm,Laboral,2012,12,Desembre,25,15,Tarda,"Col.lisi¢ fronto-lateral","4584971,32","433081,94"
2012S002383,10,"Sant Mart°",71,"Provenáals del Poblenou",30409,"Bac de Roda","0126 0126",Diumenge,Dg,Laboral,2012,4,Abril,1,13,Mat°,"Caiguda interior vehicle","4584688,96","433407,28"
2012S001240,10,"Sant Mart°",71,"Provenáals del Poblenou",30409,"Bac de Roda","0158 0160",Diumenge,Dg,Laboral,2012,2,Febrer,19,23,Nit,"Col.lisi¢ fronto-lateral","4584879,5","433221,32"
2012S005267,10,"Sant Mart°",71,"Provenáals del Poblenou",701414,C-31,20830000,Dijous,Dj,Laboral,2012,7,Juliol,19,9,Mat°,Abast,"4585808,01","433936,57"
2012S004882,10,"Sant Mart°",71,"Provenáals del Poblenou",322608,"Selva de Mar","0115 0115",Dijous,Dj,Laboral,2012,7,Juliol,5,8,Mat°,Abast,"4584994,55","433633,04"
2012S007766,10,"Sant Mart°",71,"Provenáals del Poblenou",701414,C-31,20670000,Dimarts,Dm,Laboral,2012,11,Novembre,6,9,Mat°,"Col.lisi¢ fronto-lateral","4584691,03","432792,39"
2012S009150,10,"Sant Mart°",71,"Provenáals del Poblenou",94300,"Crist¢bal de Moura",0002X0002X,Dimecres,Dc,Laboral,2012,12,Desembre,26,8,Mat°,"Col.lisi¢ fronto-lateral","4584492,99","433364,81"
2012S008093,10,"Sant Mart°",69,"Diagonal Mar i el Front Mar°tim del Poblenou",144601,Diagonal,0045X0045X,Diumenge,Dg,Laboral,2012,11,Novembre,18,18,Tarda,"Col.lisi¢ lateral","4584681,79","434168,06"
2012S008887,10,"Sant Mart°",69,"Diagonal Mar i el Front Mar°tim del Poblenou",144601,Diagonal,0068X0068X,Diumenge,Dg,Laboral,2012,12,Desembre,16,20,Tarda,"Caiguda interior vehicle","4584716,02","434105,77"
2012S006004,10,"Sant Mart°",68,"el Poblenou",30409,"Bac de Roda","0077 0077",Dijous,Dj,Laboral,2012,8,Agost,23,12,Mat°,"Col.lisi¢ lateral","4584295,41","433755,45"
2012S003245,10,"Sant Mart°",69,"Diagonal Mar i el Front Mar°tim del Poblenou",242906,Pallars,"0357 0357",Dilluns,Dl,Laboral,2012,5,Maig,7,14,Tarda,Abast,"4584494,02","433721,71"
2012S002302,10,"Sant Mart°",69,"Diagonal Mar i el Front Mar°tim del Poblenou",322608,"Selva de Mar",0023X0023X,Dijous,Dj,Laboral,2012,3,Mará,29,20,Tarda,"Col.lisi¢ lateral","4584509,05","434100,27"
2012S003955,10,"Sant Mart°",69,"Diagonal Mar i el Front Mar°tim del Poblenou",322608,"Selva de Mar",0023X0023X,Divendres,Dv,Laboral,2012,6,Juny,1,22,Nit,"Col.lisi¢ fronto-lateral","4584509,05","434100,27"
2012S005310,10,"Sant Mart°",69,"Diagonal Mar i el Front Mar°tim del Poblenou",110009,"Ramon Turr¢","0294 0294",Divendres,Dv,Laboral,2012,7,Juliol,20,20,Tarda,"Col.lisi¢ lateral","4584135,71","433962,72"
2012S003812,10,"Sant Mart°",69,"Diagonal Mar i el Front Mar°tim del Poblenou",143609,"Josep Pla","0065 0065",Diumenge,Dg,Laboral,2012,5,Maig,27,13,Mat°,"Col.lisi¢ lateral","4584948,24","434232,69"
2012S005794,10,"Sant Mart°",68,"el Poblenou",42306,Bilbao,"0003 0003",Divendres,Dv,Laboral,2012,8,Agost,10,9,Mat°,"Abast multiple","4583729,85","433760,76"
2012S005721,10,"Sant Mart°",68,"el Poblenou",346800,Poblenou,"0102 0102",Dilluns,Dl,Laboral,2012,8,Agost,6,15,Tarda,"Xoc contra element estÖtic","4583933,56","433205,18"
2012S004139,10,"Sant Mart°",68,"el Poblenou",42306,Bilbao,"0097 0097",Dissabte,Ds,Laboral,2012,6,Juny,9,6,Mat°,"Bolcada (mÇs de dues rodes)","4584171,68","433317,46"
2012S005611,10,"Sant Mart°",68,"el Poblenou",249304,"Pere IV",0171X0171X,Dimecres,Dc,Laboral,2012,8,Agost,1,12,Mat°,"Col.lisi¢ fronto-lateral","4584062,14","433066,67"
2012S003582,10,"Sant Mart°",68,"el Poblenou",701265,"Litoral (Besïs)",760000,Divendres,Dv,Laboral,2012,5,Maig,18,15,Tarda,Abast,"4583102,38","433705,19"
2012S003807,10,"Sant Mart°",68,"el Poblenou",701265,"Litoral (Besïs)",780000,Diumenge,Dg,Laboral,2012,5,Maig,27,6,Mat°,"Col.lisi¢ fronto-lateral","4582963,81","433557,81"
2012S000981,10,"Sant Mart°",68,"el Poblenou",701266,"Litoral (Llobregat)",740000,Divendres,Dv,Laboral,2012,2,Febrer,10,8,Mat°,"Col.lisi¢ lateral","4583265,73","433827,82"
2012S005488,10,"Sant Mart°",68,"el Poblenou",701266,"Litoral (Llobregat)",770000,Divendres,Dv,Laboral,2012,7,Juliol,27,16,Tarda,"Abast multiple","4583048,37","433616,67"
2012S007591,10,"Sant Mart°",68,"el Poblenou",701266,"Litoral (Llobregat)",790000,Dilluns,Dl,Laboral,2012,10,Octubre,29,21,Tarda,"Xoc contra element estÖtic","4582905,96","433473,3"
2012S000367,10,"Sant Mart°",68,"el Poblenou",701266,"Litoral (Llobregat)","2,30E+01",Dimarts,Dm,Laboral,2012,1,Gener,17,19,Tarda,"Xoc contra element estÖtic","4583157,32","433716,26"
2012S001773,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",11200,AlmogÖvers,"0100 0102",Divendres,Dv,Laboral,2012,3,Mará,9,7,Mat°,"Caiguda (dues rodes)","4583290,55","432338,09"
2012S008590,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",171400,"Joan d'∑ustria","0120 0124",Dimecres,Dc,Laboral,2012,12,Desembre,5,15,Tarda,Abast,"4583251,55","432189,67"
2012S003051,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",209900,Meridiana,"0056 0056",Diumenge,Dg,Laboral,2012,4,Abril,29,14,Tarda,Abast,"4583584,54","432141,75"
2012S001629,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",242906,Pallars,"0077 0077",Dimarts,Dm,Laboral,2012,3,Mará,6,10,Mat°,"Col.lisi¢ lateral","4583142,38","432329,79"
2012S001117,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",197302,Marina,"0100 0100",Dimecres,Dc,Laboral,2012,2,Febrer,15,10,Mat°,Abast,"4583025,85","432244,8"
2012S002879,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",330107,TÖnger,0029B0029B,Dilluns,Dl,Laboral,2012,4,Abril,23,10,Mat°,"Col.lisi¢ fronto-lateral","4583675,86","432302,43"
2012S000359,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",286504,"Roger de Flor","0016 0016",Dimarts,Dm,Laboral,2012,1,Gener,17,13,Mat°,Atropellament,"4582628,96","431858,74"
2012S000308,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",197302,Marina,"0102 0102",Dissabte,Ds,Laboral,2012,1,Gener,14,21,Tarda,Abast,"4583050,61","432212,66"
2012S008443,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",209900,Meridiana,"0030 0032",Divendres,Dv,Laboral,2012,11,Novembre,30,14,Tarda,"Caiguda (dues rodes)","4583166,49","432144,17"
2012S001980,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",209900,Meridiana,"0034 0034",Divendres,Dv,Laboral,2012,3,Mará,16,16,Tarda,"Caiguda (dues rodes)","4583192,84","432144,43"
2012S008737,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",76807,Sardenya,"0064 0066",Dimarts,Dm,Laboral,2012,12,Desembre,11,19,Tarda,"Caiguda (dues rodes)","4582717,55","432334,27"
2012S009012,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",50803,"Buenaventura Mu§oz","0043 0043",Dijous,Dj,Laboral,2012,12,Desembre,20,11,Mat°,"Col.lisi¢ fronto-lateral","4582901,5","432075,17"
2012S001456,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",701414,C-31,20630000,Dimarts,Dm,Laboral,2012,2,Febrer,28,15,Tarda,"Abast multiple","4584412,61","432505,8"
2012S007104,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",4908,∑laba,"0135 0135",Dimecres,Dc,Laboral,2012,10,Octubre,10,12,Mat°,"Col.lisi¢ fronto-lateral","4583684,2","432301,65"
2012S003254,10,"Sant Mart°",69,"Diagonal Mar i el Front Mar°tim del Poblenou",701265,"Litoral (Besïs)",640000,Dilluns,Dl,Laboral,2012,5,Maig,7,18,Tarda,"Xoc contra element estÖtic","4584035,27","434457,99"
2012S008369,10,"Sant Mart°",69,"Diagonal Mar i el Front Mar°tim del Poblenou",701266,"Litoral (Llobregat)",640000,Dimecres,Dc,Laboral,2012,11,Novembre,28,6,Mat°,"Abast multiple","4584049,57","434443,92"
2012S004698,10,"Sant Mart°",69,"Diagonal Mar i el Front Mar°tim del Poblenou",701266,"Litoral (Llobregat)",640000,Dijous,Dj,Laboral,2012,6,Juny,28,22,Nit,Abast,"4584049,57","434443,92"
2012S005712,10,"Sant Mart°",69,"Diagonal Mar i el Front Mar°tim del Poblenou",322608,"Selva de Mar","0001 0001",Dilluns,Dl,Laboral,2012,8,Agost,6,4,Nit,"Xoc contra element estÖtic","4584159,42","434440,08"
2012S000845,10,"Sant Mart°",69,"Diagonal Mar i el Front Mar°tim del Poblenou",143609,"Josep Pla","0002 0020",Diumenge,Dg,Laboral,2012,2,Febrer,5,5,Nit,"Col.lisi¢ lateral","4584476,07","434736,15"
2012S003477,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",30500,Badajoz,"0175 0175",Dimarts,Dm,Laboral,2012,5,Maig,15,12,Mat°,"Caiguda (dues rodes)","4584048,88","432297,41"
2012S004202,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",30500,Badajoz,"0175 0175",Dilluns,Dl,Laboral,2012,6,Juny,11,19,Tarda,"Col.lisi¢ lateral","4584048,88","432297,41"
2012S000807,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",44403,Bol°via,"0001 0003",Divendres,Dv,Laboral,2012,2,Febrer,3,15,Tarda,"Col.lisi¢ fronto-lateral","4583792,5","432234,5"
2012S002615,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",144601,Diagonal,"0207 0207",Dijous,Dj,Laboral,2012,4,Abril,12,16,Tarda,"Caiguda (dues rodes)",4584112,"432402,42"
2012S003689,10,"Sant Mart°",69,"Diagonal Mar i el Front Mar°tim del Poblenou",701266,"Litoral (Llobregat)",610000,Dimecres,Dc,Laboral,2012,5,Maig,23,9,Mat°,"Col.lisi¢ lateral","4584262,15","434659,53"
2012S003493,10,"Sant Mart°",69,"Diagonal Mar i el Front Mar°tim del Poblenou",700654,Litoral,"0086 0086",Dimarts,Dm,Laboral,2012,5,Maig,15,22,Nit,"Col.lisi¢ lateral","4583678,38","434130,53"
2012S002458,1,"Ciutat Vella",1,"el Raval",198804,Paral˙lel,0080A0080A,Dimecres,Dc,Laboral,2012,4,Abril,4,9,Mat°,"Col.lisi¢ lateral","4580951,3","430519,3"
2012S006255,1,"Ciutat Vella",1,"el Raval",701349,Drassanes,"0001 0001",Dimarts,Dm,Laboral,2012,9,Setembre,4,19,Tarda,"Col.lisi¢ lateral","4580892,36","431214,13"
2012S008057,1,"Ciutat Vella",1,"el Raval",701349,Drassanes,"0001 0001",Divendres,Dv,Laboral,2012,11,Novembre,16,16,Tarda,Abast,"4580892,36","431214,13"
2012S006176,1,"Ciutat Vella",1,"el Raval",86902,"Nou de la Rambla",0108X0108X,Divendres,Dv,Laboral,2012,8,Agost,31,17,Tarda,"Col.lisi¢ frontal","4580942,53","430696,34"
2012S008375,1,"Ciutat Vella",1,"el Raval",330300,TÖpies,"0002 0002",Dimecres,Dc,Laboral,2012,11,Novembre,28,11,Mat°,Atropellament,"4581156,69","430810,7"
2012S001053,1,"Ciutat Vella",1,"el Raval",34308,Rambla,"0051 0059",Diumenge,Dg,Laboral,2012,2,Febrer,12,22,Nit,"Xoc contra element estÖtic","4581510,47","431005,33"
2012S000584,1,"Ciutat Vella",1,"el Raval",86902,"Nou de la Rambla","0038 0038",Dilluns,Dl,Laboral,2012,1,Gener,23,18,Tarda,Abast,"4581248,03","430939,16"
2012S003566,1,"Ciutat Vella",1,"el Raval",700025,"Josep Carner","0026 0026",Divendres,Dv,Laboral,2012,5,Maig,18,10,Mat°,"Col.lisi¢ lateral","4580920,07","431246,1"
